Monthly_Salary,Age,Overtime_Hours,Promotions,Employee_Satisfaction_Score,Years_At_Company,Job_Title_enc,Risigned_enc,Work_Hours_Per_Week,Training_Hours,Performance_Score,High_Performance,High_Salary,propensity_score
8400.0,56,27,0,2.36,0,3,0,39,38,4,1,1,0.507450012512867
7200.0,58,5,1,1.71,7,4,0,52,22,2,0,1,0.5075734417206014
7000.0,25,20,0,3.12,1,2,0,52,65,4,1,1,0.5078054723340754
8400.0,32,24,1,2.49,3,3,1,56,9,4,1,1,0.5080077222484015
8400.0,60,12,0,3.63,2,4,0,32,9,4,1,1,0.5080898330714609
9000.0,45,24,1,1.77,6,3,0,49,90,5,1,1,0.508544845471374
7200.0,27,5,0,3.3,5,3,0,51,32,2,0,1,0.5085632588438117
6600.0,33,28,1,3.32,3,3,0,40,42,1,0,1,0.5086234626346371
7800.0,42,0,0,2.85,2,3,0,50,41,3,0,1,0.5089010226502383
9000.0,28,11,2,2.4,4,3,0,53,49,5,1,1,0.5089111886976263
9000.0,32,15,1,2.47,0,3,0,38,53,5,1,1,0.5091921393337676
7200.0,57,13,0,2.14,9,4,0,38,95,2,0,1,0.5092085417332918
7200.0,31,19,2,2.98,6,3,0,57,22,2,0,1,0.5094250477101069
7800.0,39,15,1,3.39,3,3,0,41,93,3,0,1,0.5094576892384045
7800.0,37,29,0,3.01,4,3,0,34,82,3,0,1,0.5094991456879975
7800.0,24,27,0,1.61,8,4,1,30,81,3,0,1,0.5095454371911875
8400.0,37,23,0,1.54,4,3,0,38,88,4,1,1,0.5095635565270381
9000.0,58,29,2,3.64,6,4,0,32,73,5,1,1,0.5096239442301927
6600.0,30,22,2,2.62,6,3,0,57,9,1,0,1,0.5098511542068876
8400.0,32,25,0,4.22,2,3,0,34,26,4,1,1,0.5104302743434491
7200.0,48,17,1,4.4,7,3,0,55,51,2,0,1,0.5107711551544278
6600.0,27,9,0,2.28,5,3,0,51,13,1,0,1,0.510794322875813
7500.0,31,22,0,2.94,0,2,0,55,10,5,1,1,0.5107962000235763
6600.0,33,25,0,3.83,7,3,0,48,13,1,0,1,0.5108107036258706
7800.0,29,9,2,3.89,9,4,0,47,2,3,0,1,0.510826020697022
7800.0,40,27,1,3.22,9,3,0,60,2,3,0,1,0.5109432815973969
7500.0,45,21,0,1.92,1,2,0,53,95,5,1,1,0.5110434273049417
9000.0,31,5,1,1.31,9,4,0,47,16,5,1,1,0.5111080979450208
7800.0,54,9,0,4.42,5,3,0,55,21,3,0,1,0.5112688232350493
7800.0,60,20,1,2.69,7,3,0,57,68,3,0,1,0.5113562604325383
9000.0,37,2,2,1.37,7,4,0,40,92,5,1,1,0.5113793319522438
7200.0,37,11,2,1.19,4,4,0,30,82,2,0,1,0.5114817118151763
7800.0,34,25,1,4.01,2,3,0,39,18,3,0,1,0.5115142491313561
7200.0,24,15,2,4.78,7,4,0,36,3,2,0,1,0.5115712548999147
7200.0,40,14,2,3.51,6,3,0,52,83,2,0,1,0.51193465207618
7200.0,30,12,0,2.14,7,4,0,34,5,2,0,1,0.5121848726872225
9000.0,22,15,2,2.32,8,3,0,54,68,5,1,1,0.5122193123235647
7200.0,44,9,2,2.68,3,3,0,57,19,2,0,1,0.5122521420845185
7800.0,47,19,0,2.22,9,3,0,51,94,3,0,1,0.5123076824100136
6600.0,47,16,0,2.72,3,3,1,52,46,1,0,1,0.5124195692053616
6600.0,44,22,2,1.73,3,3,0,50,35,1,0,1,0.5125504962600183
7200.0,29,23,2,2.97,5,3,0,50,19,2,0,1,0.5125703076453971
6600.0,49,4,2,4.77,2,4,1,45,2,1,0,1,0.5125992002616184
7200.0,46,1,2,3.38,4,3,0,56,73,2,0,1,0.5126081042468773
8400.0,58,2,0,4.35,2,4,1,32,76,4,1,1,0.5129394982947417
8400.0,35,19,0,2.01,3,3,0,34,84,4,1,1,0.512999650637263
7800.0,59,16,1,2.7,3,3,0,46,82,3,0,1,0.5130357588670775
7200.0,29,11,2,2.53,4,3,0,44,97,2,0,1,0.5130859646780758
9000.0,50,5,0,1.62,4,3,0,49,75,5,1,1,0.5131400003083084
6600.0,49,17,0,3.37,8,3,0,53,52,1,0,1,0.5131872637522716
7800.0,31,10,1,2.54,6,3,0,50,61,3,0,1,0.513291895071497
7800.0,38,5,1,1.87,3,3,1,58,53,3,0,1,0.5133281099239426
7200.0,30,25,2,1.87,6,4,0,31,20,2,0,1,0.5135521752165512
7800.0,31,19,0,2.81,5,3,1,51,33,3,0,1,0.5136053775920969
8400.0,26,10,1,4.38,6,3,0,41,99,4,1,1,0.5138368205241586
9000.0,54,0,1,1.44,4,4,0,40,33,5,1,1,0.5138584544797395
7000.0,27,19,1,3.35,0,2,0,51,53,4,1,1,0.5138799123888047
9000.0,39,14,0,4.14,6,3,0,43,66,5,1,1,0.5142982458697573
7200.0,43,2,0,2.37,7,4,0,37,35,2,0,1,0.514324532966101
6500.0,32,27,1,4.31,3,2,0,55,47,3,0,1,0.5143251603703726
8400.0,55,18,1,4.91,7,4,0,31,55,4,1,1,0.5147575171064901
6600.0,49,10,0,3.13,1,3,0,34,90,1,0,1,0.514866465502594
7000.0,43,13,0,3.04,0,2,0,58,22,4,1,1,0.5149089834527986
7200.0,26,14,0,1.25,6,3,0,39,94,2,0,1,0.514957475312626
9000.0,43,13,1,4.21,2,3,0,45,12,5,1,1,0.515046375324871
8400.0,39,0,2,4.83,6,4,0,31,97,4,1,1,0.5150639335481068
9000.0,54,19,2,3.12,6,3,0,56,49,5,1,1,0.515110156502082
7800.0,36,11,0,4.3,6,4,1,31,59,3,0,1,0.5151234618476832
7200.0,38,1,0,1.18,5,3,0,51,53,2,0,1,0.5154665255584046
8400.0,44,8,2,4.01,2,4,1,33,62,4,1,1,0.5155700365612188
8400.0,55,2,0,4.97,5,4,0,30,46,4,1,1,0.515680088341719
9000.0,45,27,2,2.38,7,4,0,31,48,5,1,1,0.5159783151263144
9000.0,47,29,1,3.75,5,3,0,41,51,5,1,1,0.5159971645953983
7800.0,38,3,2,1.57,7,4,1,49,56,3,0,1,0.5160873179864645
9000.0,27,18,2,3.0,2,3,0,40,33,5,1,1,0.5161536193043508
8400.0,54,12,1,4.76,3,3,0,40,91,4,1,1,0.5161925168435327
7200.0,32,13,1,3.29,6,3,1,52,81,2,0,1,0.5162000624282935
6600.0,49,3,0,1.83,2,3,0,42,75,1,0,1,0.5163842305182705
6600.0,29,15,1,4.88,4,3,0,41,23,1,0,1,0.5167368052808526
7000.0,28,27,1,3.16,4,2,0,50,94,4,1,1,0.5168602828126634
6600.0,50,4,1,4.03,3,3,1,52,89,1,0,1,0.5169379242842651
7200.0,42,6,1,4.18,4,3,0,51,14,2,0,1,0.5169765170685826
9000.0,33,27,1,2.96,5,3,0,33,91,5,1,1,0.517134202346939
8400.0,45,12,2,1.65,9,4,0,42,55,4,1,1,0.5171397699803515
8400.0,43,11,1,4.8,0,3,0,30,84,4,1,1,0.5171622297909715
7800.0,23,26,2,4.47,9,3,1,54,64,3,0,1,0.5172066297740315
7800.0,26,6,1,1.79,5,4,0,31,7,3,0,1,0.5172847233307424
7200.0,37,25,2,1.86,5,3,0,50,12,2,0,1,0.5173534048013569
8400.0,36,24,1,3.65,7,3,0,48,16,4,1,1,0.5174103051678322
9000.0,30,12,1,4.39,8,3,0,55,1,5,1,1,0.5174248024938903
8400.0,35,3,2,2.55,8,4,0,39,58,4,1,1,0.5174378143291966
9000.0,52,20,1,2.1,2,3,0,42,39,5,1,1,0.5175577941357549
6600.0,36,26,2,2.2,5,3,1,53,48,1,0,1,0.517687779756348
8400.0,46,19,2,1.09,7,4,0,33,66,4,1,1,0.5179858655796133
7200.0,39,2,2,4.21,4,3,0,47,80,2,0,1,0.5181824814049135
7500.0,29,23,0,4.35,6,2,0,58,30,5,1,1,0.5182060365930603
6500.0,36,25,2,2.13,1,2,0,58,32,3,0,1,0.5182346702184888
7800.0,46,5,2,1.75,2,3,0,45,89,3,0,1,0.5183728232411372
6600.0,23,10,1,1.99,8,3,1,57,67,1,0,1,0.518532692397994
7800.0,53,0,2,2.67,4,4,0,37,44,3,0,1,0.5185375490915908
8400.0,57,2,1,2.22,5,4,0,36,44,4,1,1,0.5188485632764035
7800.0,56,29,1,4.89,5,3,0,45,8,3,0,1,0.5190098825914129
7000.0,30,18,0,2.21,0,2,0,50,18,4,1,1,0.519037185908157
6600.0,42,5,1,2.87,4,3,0,43,84,1,0,1,0.5191822115359304
8400.0,50,17,1,4.46,8,4,0,32,33,4,1,1,0.5192525838609746
7800.0,34,28,2,4.31,9,3,0,52,15,3,0,1,0.519326679743683
7200.0,39,18,2,3.28,8,3,0,58,6,2,0,1,0.5196884828482248
8400.0,49,20,0,4.16,7,3,0,45,35,4,1,1,0.5197111909537216
7800.0,52,5,1,4.32,0,3,0,42,19,3,0,1,0.519716224076884
7200.0,25,16,2,4.53,7,3,0,45,52,2,0,1,0.5197868464610395
6600.0,29,3,1,4.54,3,3,0,41,33,1,0,1,0.5198566383957182
9000.0,41,9,0,4.19,4,3,0,40,38,5,1,1,0.5199380268949002
9000.0,41,25,0,2.04,5,3,1,41,84,5,1,1,0.5199794213687376
7800.0,49,24,2,1.59,2,3,0,43,29,3,0,1,0.5202018715835988
7200.0,42,19,2,1.62,7,3,0,56,21,2,0,1,0.5202695033011011
6600.0,60,27,2,3.72,5,3,0,51,13,1,0,1,0.5204138208974783
6500.0,30,28,0,4.98,6,2,0,48,74,3,0,1,0.520462524527217
7800.0,24,11,1,2.26,5,3,1,48,65,3,0,1,0.5204984162191018
7200.0,58,11,2,4.68,0,3,0,37,76,2,0,1,0.5205342559576704
9000.0,37,1,2,3.62,3,4,0,31,6,5,1,1,0.5205541712993065
7800.0,40,0,1,3.93,9,3,0,54,85,3,0,1,0.520572506047609
7200.0,29,15,2,4.44,7,3,0,44,70,2,0,1,0.5205751070558367
7800.0,58,8,2,2.1,1,4,0,32,0,3,0,1,0.5206616211192037
8400.0,59,20,1,1.79,6,3,0,50,52,4,1,1,0.5206831520086364
9000.0,52,8,1,4.0,7,4,0,30,64,5,1,1,0.5208997680727288
7000.0,24,8,0,1.35,1,2,0,46,91,4,1,1,0.5210136010489889
7200.0,37,7,1,1.24,3,3,0,41,64,2,0,1,0.5213759465551638
8400.0,60,27,1,4.49,0,3,0,34,7,4,1,1,0.5213861425879406
7500.0,58,10,0,1.27,1,2,0,58,67,5,1,1,0.5215086166822194
6600.0,46,27,2,4.82,3,3,0,32,76,1,0,1,0.5215468508482879
8400.0,55,6,2,3.77,3,3,0,44,92,4,1,1,0.5216117234775487
7200.0,50,9,1,1.14,7,3,0,60,10,2,0,1,0.5216191986369102
7500.0,41,6,2,2.19,1,2,0,60,77,5,1,1,0.5218817120597264
8400.0,44,4,2,1.76,2,3,1,58,30,4,1,1,0.5218986403919361
7200.0,22,0,1,1.8,6,4,0,31,9,2,0,1,0.5219479646443882
7200.0,60,23,2,4.92,5,3,0,44,63,2,0,1,0.5219586138457993
6600.0,30,10,1,4.21,9,4,0,30,31,1,0,1,0.5219618150640336
7200.0,29,1,2,3.11,7,4,0,34,36,2,0,1,0.5219981077328286
7800.0,22,1,2,4.49,6,3,0,52,10,3,0,1,0.5221253895744391
6600.0,54,16,1,4.57,7,3,1,55,64,1,0,1,0.5224612651625161
9000.0,28,26,0,4.87,9,3,0,38,28,5,1,1,0.5227998656065685
9000.0,38,29,1,1.12,2,3,0,32,27,5,1,1,0.5229188638028773
6600.0,56,21,1,2.13,4,3,0,43,40,1,0,1,0.5230000290796419
7500.0,46,3,2,3.96,2,2,0,60,93,5,1,1,0.5231481606508941
7200.0,36,16,2,2.63,8,4,0,31,37,2,0,1,0.5232400813208338
7200.0,53,4,1,1.94,9,4,0,35,87,2,0,1,0.5232952163499975
8400.0,58,12,0,2.99,4,3,0,36,92,4,1,1,0.5234858435146102
7200.0,25,22,0,3.39,8,3,0,39,19,2,0,1,0.523607366860609
7800.0,60,21,2,3.5,7,4,0,35,13,3,0,1,0.5236167840869677
9000.0,53,28,2,4.75,9,3,1,56,69,5,1,1,0.5237101728253056
8400.0,56,15,2,3.72,6,4,0,35,3,4,1,1,0.5237813008714827
6600.0,52,23,2,3.44,2,3,0,33,79,1,0,1,0.5237940203209352
7800.0,49,29,1,4.12,4,3,0,34,38,3,0,1,0.5238843277645597
6600.0,29,8,1,1.26,7,3,0,44,77,1,0,1,0.5239167028355829
9000.0,59,2,0,4.81,9,4,0,34,49,5,1,1,0.523931850049461
8400.0,50,9,1,1.47,2,3,1,48,65,4,1,1,0.5239322795206539
7200.0,35,14,1,4.03,2,3,0,30,55,2,0,1,0.5239913575919856
6500.0,40,7,0,2.95,0,2,0,53,20,3,0,1,0.5240011209473184
6500.0,49,8,2,4.28,0,2,0,60,32,3,0,1,0.5240786803740881
8400.0,37,14,1,1.66,2,3,0,34,52,4,1,1,0.5241580545261079
6600.0,45,2,0,1.67,0,3,0,37,21,1,0,1,0.5241767078176016
7800.0,54,18,1,3.5,2,3,0,35,49,3,0,1,0.5244009931896065
6500.0,28,2,1,2.39,1,2,1,59,89,3,0,1,0.524435879700942
6500.0,56,24,1,3.58,2,2,0,56,31,3,0,1,0.5246162359260967
6500.0,33,11,1,1.47,1,2,0,49,85,3,0,1,0.5246441746671581
8400.0,56,12,2,3.84,6,3,0,50,59,4,1,1,0.5247736222073675
7200.0,38,3,2,3.21,5,3,0,44,85,2,0,1,0.5248635190725418
9000.0,36,17,2,3.45,6,3,0,47,17,5,1,1,0.5249908413463701
8400.0,24,4,2,3.1,8,4,0,33,20,4,1,1,0.5250024346107863
9000.0,60,16,1,3.08,8,3,1,56,90,5,1,1,0.5250282700642137
8400.0,55,18,2,3.83,5,4,1,36,22,4,1,1,0.5254166381907768
6600.0,27,17,2,1.3,1,3,0,32,40,1,0,1,0.5255518060920942
6600.0,55,20,0,1.96,9,4,0,31,14,1,0,1,0.5256507687098936
8400.0,40,3,2,2.56,7,3,0,50,81,4,1,1,0.5257660916937656
6600.0,23,13,0,3.78,2,3,1,36,8,1,0,1,0.526074792517364
7500.0,59,8,2,4.56,0,2,0,55,82,5,1,1,0.5261093925352757
7200.0,46,11,0,2.94,6,3,0,37,79,2,0,1,0.5262674708007614
6600.0,51,20,0,2.38,6,3,0,36,71,1,0,1,0.5262818661710492
9000.0,25,29,2,3.7,7,3,0,33,67,5,1,1,0.5262896731854054
8400.0,48,0,0,1.99,6,3,0,51,21,4,1,1,0.5263184339658539
6600.0,30,27,2,3.85,7,3,0,35,68,1,0,1,0.526459432999182
7800.0,30,1,1,3.35,7,3,0,43,75,3,0,1,0.5264658397976402
7200.0,48,7,2,1.33,7,4,0,38,17,2,0,1,0.5265355202264909
7200.0,38,0,0,1.25,8,4,0,33,14,2,0,1,0.5266286177626109
9000.0,23,9,2,1.04,8,4,0,32,18,5,1,1,0.5266806432698605
7800.0,29,17,1,5.0,7,3,0,32,81,3,0,1,0.526796990484995
7000.0,23,25,2,4.4,5,2,0,53,37,4,1,1,0.5269216543337046
6600.0,35,6,1,4.83,8,3,0,48,27,1,0,1,0.5269386063939135
8400.0,23,13,0,4.44,7,3,0,33,44,4,1,1,0.5271211868186363
7500.0,55,19,0,1.55,6,2,0,59,74,5,1,1,0.5272076445226488
6600.0,60,1,0,2.06,0,3,0,34,63,1,0,1,0.5272165011758798
7200.0,24,11,0,4.32,8,3,0,31,91,2,0,1,0.5272541549118546
7800.0,32,23,2,3.83,3,3,0,30,44,3,0,1,0.5275619960642375
7000.0,25,25,0,2.98,4,2,0,44,41,4,1,1,0.5276914277606436
9000.0,34,8,1,4.26,5,3,0,31,99,5,1,1,0.5277839690552645
7800.0,35,21,2,4.86,6,3,0,31,97,3,0,1,0.5278341118616648
7150.0,35,27,0,4.1,4,1,0,60,89,3,0,1,0.5278384146508586
6500.0,23,25,1,2.22,0,2,0,34,79,3,0,1,0.5280669469857575
7800.0,53,9,2,3.0,3,3,0,37,99,3,0,1,0.5280733744689453
7800.0,54,17,2,2.35,4,3,0,45,31,3,0,1,0.528092253841296
7200.0,31,1,2,3.88,3,3,0,40,40,2,0,1,0.5281005040679343
7200.0,49,16,2,3.97,6,3,0,40,85,2,0,1,0.5281279550156092
6500.0,43,13,2,3.34,2,2,0,57,44,3,0,1,0.5283303057858911
7800.0,51,7,1,1.68,8,3,0,57,14,3,0,1,0.5283956816953994
8400.0,26,15,1,1.83,8,3,0,43,33,4,1,1,0.5285938863903984
7800.0,46,14,2,1.76,2,3,0,35,69,3,0,1,0.5286053970047183
9000.0,42,7,1,4.7,4,3,1,48,25,5,1,1,0.5286724851032357
6600.0,39,23,0,3.01,1,3,1,31,22,1,0,1,0.5287303358426908
9000.0,60,2,1,3.38,4,3,0,42,80,5,1,1,0.5287831768297057
6500.0,23,18,0,3.77,0,2,1,37,99,3,0,1,0.5288535915636494
9000.0,28,1,2,4.06,8,3,1,57,56,5,1,1,0.5289338903779194
6600.0,51,13,1,2.63,9,4,0,31,35,1,0,1,0.5289602302156948
7800.0,52,5,1,2.34,4,3,0,38,90,3,0,1,0.5292118185462699
9000.0,48,8,1,1.98,4,3,0,35,97,5,1,1,0.5292279134472969
9000.0,33,9,0,1.74,3,3,0,31,38,5,1,1,0.5292642265394899
7200.0,51,0,2,3.37,6,3,0,57,10,2,0,1,0.5293425602908883
7200.0,36,14,2,2.81,0,3,0,32,12,2,0,1,0.5294581982243969
7800.0,33,27,1,4.34,8,3,0,34,45,3,0,1,0.529466358786522
7800.0,32,7,2,4.51,7,3,1,57,14,3,0,1,0.5295483966134616
7800.0,32,24,0,2.98,7,3,1,37,64,3,0,1,0.5295574846748174
9000.0,48,4,0,1.11,0,3,1,36,72,5,1,1,0.5296792021147915
7800.0,49,23,0,3.46,8,3,0,36,59,3,0,1,0.5297269937810382
8400.0,30,15,2,3.89,7,3,0,41,42,4,1,1,0.529852436705385
7500.0,38,26,0,4.43,3,2,0,43,28,5,1,1,0.5298565418866051
9000.0,24,4,2,2.72,9,3,0,44,97,5,1,1,0.5298750748254896
7500.0,38,15,0,1.03,4,2,0,53,45,5,1,1,0.5298885263147497
9000.0,43,9,1,2.19,5,3,0,44,19,5,1,1,0.5298970612794165
6600.0,27,28,0,2.44,4,1,0,58,86,2,0,1,0.5299360577942777
6600.0,24,18,1,3.96,8,3,0,39,17,1,0,1,0.5299369463115043
9000.0,23,3,1,2.49,7,3,1,55,9,5,1,1,0.5300872770987812
7800.0,53,9,2,4.25,6,3,0,41,96,3,0,1,0.5303711052753489
8400.0,59,11,0,3.87,2,3,0,32,36,4,1,1,0.530483838466544
6600.0,40,17,2,1.59,6,3,0,47,10,1,0,1,0.5306681808923139
7000.0,55,8,1,1.75,2,2,0,56,70,4,1,1,0.5307795770753547
8400.0,34,26,1,3.51,6,3,0,35,4,4,1,1,0.5308022748565948
7000.0,32,7,0,1.88,6,2,0,60,27,4,1,1,0.5308038305577244
8400.0,22,1,0,4.66,5,3,0,35,5,4,1,1,0.5308417687061886
8400.0,22,15,1,2.52,6,3,0,35,27,4,1,1,0.5308736542657897
6500.0,56,27,2,4.0,2,2,0,54,22,3,0,1,0.5310274039262339
9000.0,26,13,1,2.26,8,3,0,38,61,5,1,1,0.5310692779291807
9000.0,45,2,2,1.31,8,3,0,56,45,5,1,1,0.5312469179601292
7800.0,49,20,2,4.87,2,3,0,31,33,3,0,1,0.5314714536758659
7500.0,48,29,2,3.14,3,2,0,48,70,5,1,1,0.531481215216513
9000.0,41,17,2,2.76,3,3,0,35,34,5,1,1,0.53153927557657
7000.0,34,22,1,1.85,1,2,0,39,77,4,1,1,0.5316462262382549
6600.0,50,14,0,1.57,4,3,0,34,42,1,0,1,0.531692450993854
7800.0,44,16,0,2.01,7,3,0,37,48,3,0,1,0.5317832749505036
7800.0,31,8,2,4.86,6,3,0,44,3,3,0,1,0.5318770389945052
6500.0,56,16,0,3.15,2,2,0,54,2,3,0,1,0.5318859014614935
6500.0,49,10,0,1.42,2,2,0,46,93,3,0,1,0.5318916088776429
6600.0,57,20,2,2.03,9,3,0,47,87,1,0,1,0.5319339444090943
7500.0,42,8,2,3.61,1,2,0,58,6,5,1,1,0.5319389418109768
7800.0,35,14,2,3.08,8,3,0,49,7,3,0,1,0.5319485192069295
6600.0,48,8,2,2.3,8,3,0,49,71,1,0,1,0.532039866731232
7200.0,25,10,1,3.37,9,3,0,36,86,2,0,1,0.5322972990915026
6600.0,37,3,2,2.14,8,3,1,56,78,1,0,1,0.5323070027414942
7500.0,49,1,0,4.94,0,2,0,49,22,5,1,1,0.5323105232941907
8400.0,59,7,0,3.41,3,3,0,32,63,4,1,1,0.5324944551108767
9000.0,56,17,2,1.2,8,4,0,34,13,5,1,1,0.5325044253098625
8400.0,57,16,1,4.22,3,3,0,31,54,4,1,1,0.5327295682434406
7800.0,60,19,2,3.92,2,3,0,37,17,3,0,1,0.5327336531431565
9000.0,52,5,0,1.97,3,3,0,39,9,5,1,1,0.5328148558769908
7800.0,28,24,2,2.93,6,3,0,36,14,3,0,1,0.5329154535269637
7800.0,45,0,1,4.56,7,3,0,47,26,3,0,1,0.5331223392048905
6500.0,57,22,0,2.57,1,2,0,48,9,3,0,1,0.5331796611402492
7200.0,50,13,2,2.32,5,3,0,37,89,2,0,1,0.5331832898131326
8400.0,22,8,2,3.86,8,3,0,37,80,4,1,1,0.5332042900277455
7000.0,29,15,0,3.72,8,2,0,58,8,4,1,1,0.5332248775152801
9000.0,33,12,2,1.43,7,3,0,48,8,5,1,1,0.5332344991193525
7000.0,54,17,1,4.13,0,2,0,49,8,4,1,1,0.533306378026987
7800.0,49,13,2,3.69,5,3,0,42,29,3,0,1,0.5333271871840964
7000.0,52,5,0,1.89,3,2,0,53,67,4,1,1,0.533328833543101
8250.0,42,26,0,4.12,4,1,0,58,90,5,1,1,0.5333928748991463
6600.0,55,7,2,4.75,8,4,1,35,69,1,0,1,0.5334101647293306
7800.0,41,9,1,3.51,8,3,0,44,35,3,0,1,0.5334468197101991
6600.0,30,6,1,1.92,9,3,0,48,22,1,0,1,0.5336216428044652
8400.0,51,23,0,2.04,9,3,0,34,89,4,1,1,0.5337979790251564
6500.0,34,10,0,2.63,4,2,0,48,52,3,0,1,0.533819600565589
8400.0,56,0,2,2.48,1,3,0,45,2,4,1,1,0.5340419416137921
6600.0,60,13,1,1.3,9,3,0,56,8,1,0,1,0.5340563065175215
6500.0,28,28,2,1.95,8,2,0,52,85,3,0,1,0.5340764036719503
8400.0,39,12,2,4.86,4,3,0,38,3,4,1,1,0.5341115935150998
7200.0,53,11,0,3.82,5,3,0,34,40,2,0,1,0.5341118317334211
9000.0,43,14,1,2.26,9,3,0,43,58,5,1,1,0.5341136770002488
7500.0,52,15,2,2.7,2,2,0,60,1,5,1,1,0.5343786673555323
6500.0,53,0,1,1.28,1,2,0,51,99,3,0,1,0.5343831778563736
7200.0,45,9,0,4.04,7,3,0,38,29,2,0,1,0.5344944034627012
9000.0,43,15,1,3.8,8,3,1,46,63,5,1,1,0.5345278376713115
9000.0,44,26,2,4.78,5,3,0,31,36,5,1,1,0.5346792176246872
6500.0,48,12,1,3.59,0,2,1,57,16,3,0,1,0.5347028258835024
7000.0,43,16,0,3.63,0,2,0,38,38,4,1,1,0.5347539907996428
6500.0,41,15,1,1.6,2,2,0,52,16,3,0,1,0.5347578990328271
7200.0,44,12,2,2.46,4,3,0,36,54,2,0,1,0.5348123343240876
9000.0,41,9,2,2.77,0,3,0,31,17,5,1,1,0.5348425339419918
6500.0,48,14,0,3.63,2,2,1,49,79,3,0,1,0.5348913315590035
9000.0,53,4,1,3.71,2,3,0,34,37,5,1,1,0.5349325764425903
8400.0,47,13,2,2.57,4,3,0,41,14,4,1,1,0.5349710464048943
7000.0,32,17,2,2.67,8,2,0,55,99,4,1,1,0.5349771264789119
9000.0,22,18,0,2.83,9,3,1,45,1,5,1,1,0.5349879615464669
7800.0,39,6,2,1.72,7,3,0,45,56,3,0,1,0.5350453473252332
7500.0,51,22,0,2.64,8,2,0,57,44,5,1,1,0.5350870592236788
6500.0,40,17,0,2.02,8,2,0,59,26,3,0,1,0.5350940150709016
9000.0,56,19,1,4.89,9,3,0,45,19,5,1,1,0.5351171339214624
6500.0,37,0,0,4.99,6,2,0,59,12,3,0,1,0.535125454728874
6600.0,35,28,2,4.9,6,3,1,34,69,1,0,1,0.5351854461635769
7800.0,27,4,2,1.86,1,3,0,30,36,3,0,1,0.5353336992732327
7150.0,26,29,0,1.56,5,1,0,58,73,3,0,1,0.5353704707517174
8400.0,56,10,1,4.45,8,3,0,42,61,4,1,1,0.5355576888730649
6500.0,57,11,2,1.7,1,2,0,54,61,3,0,1,0.5357508957232751
9000.0,41,24,1,3.01,4,3,0,30,4,5,1,1,0.5357543010224816
7500.0,55,22,1,1.2,5,2,0,60,14,5,1,1,0.5358684844636069
7500.0,54,15,1,3.13,2,2,0,53,16,5,1,1,0.5358887492798363
8400.0,44,6,0,2.4,4,3,0,33,29,4,1,1,0.5359249334437816
7000.0,47,9,2,3.68,6,2,0,60,69,4,1,1,0.536000588842472
7700.0,26,22,0,3.75,2,1,0,53,54,4,1,1,0.5360060841735638
9000.0,25,10,0,2.16,7,3,0,32,35,5,1,1,0.5360415392905928
7000.0,22,10,1,3.48,5,2,0,45,75,4,1,1,0.5361083667635991
8400.0,34,22,2,4.03,9,3,0,43,4,4,1,1,0.5362159756521818
7000.0,27,7,1,3.83,6,2,0,56,23,4,1,1,0.5362602273456073
7200.0,38,7,1,2.05,4,3,0,36,20,2,0,1,0.5362662934706717
7000.0,45,25,2,3.68,8,2,0,59,47,4,1,1,0.5363863676213435
6500.0,27,20,1,2.32,2,2,0,39,50,3,0,1,0.5364219533750042
7500.0,44,1,0,2.69,2,2,0,54,5,5,1,1,0.5364294643563278
6600.0,45,26,2,2.64,7,3,0,33,73,1,0,1,0.5364930132009551
6500.0,45,23,1,2.26,6,2,0,52,55,3,0,1,0.5365016385421539
6500.0,24,21,2,2.68,6,2,0,53,30,3,0,1,0.5365382420062556
7500.0,23,16,2,3.74,5,2,0,51,32,5,1,1,0.5365420613537376
6600.0,39,6,2,3.76,1,3,1,42,2,1,0,1,0.5367307573231161
7800.0,48,12,1,2.02,5,3,1,49,8,3,0,1,0.5367727356001456
7500.0,22,25,1,4.61,4,2,0,33,79,5,1,1,0.5368459625980234
7000.0,38,10,1,4.73,7,2,0,51,86,4,1,1,0.5368895408513529
7800.0,44,1,0,3.16,9,3,0,37,99,3,0,1,0.5369024451719996
6500.0,34,5,0,4.96,6,2,0,51,39,3,0,1,0.537023683413207
7000.0,60,14,0,3.79,7,2,0,53,85,4,1,1,0.5371028700305716
6500.0,51,20,0,1.1,3,2,0,45,56,3,0,1,0.5371259212913283
9000.0,50,18,2,1.4,6,3,0,41,40,5,1,1,0.5371543023084164
6500.0,23,13,2,2.29,9,2,0,56,93,3,0,1,0.5371668338627178
6500.0,22,7,0,2.34,0,2,0,39,10,3,0,1,0.5371810524259802
9000.0,53,13,2,3.61,6,3,0,42,34,5,1,1,0.5371932853447404
7000.0,60,14,2,4.95,4,2,0,55,62,4,1,1,0.5372356894129034
7800.0,49,23,2,2.21,8,3,0,42,39,3,0,1,0.5373467851630052
7800.0,51,0,2,3.02,1,3,0,32,69,3,0,1,0.5373682323225846
7800.0,53,13,2,2.23,6,3,0,38,81,3,0,1,0.5373984873328763
7150.0,25,18,0,1.56,1,1,0,51,78,3,0,1,0.5375203085772033
7800.0,52,12,2,3.97,5,3,0,36,59,3,0,1,0.5375461374772698
7200.0,52,2,1,4.14,8,3,0,39,97,2,0,1,0.5375553580213556
8250.0,43,25,2,1.09,0,1,0,57,98,5,1,1,0.5375654236341961
6500.0,48,15,2,4.74,2,2,0,51,21,3,0,1,0.5376784228198049
