Monthly_Salary,Age,Overtime_Hours,Promotions,Employee_Satisfaction_Score,Years_At_Company,Job_Title_enc,Risigned_enc,Work_Hours_Per_Week,Training_Hours,Performance_Score,High_Performance,High_Salary,propensity_score
5500.0,28,15,1,3.58,2,2,0,52,78,1,0,0,0.5171565991460239
6000.0,23,3,0,3.75,2,2,0,52,75,2,0,0,0.5174493584450607
5500.0,55,1,0,4.34,1,2,0,57,95,1,0,0,0.5175408601530456
5500.0,36,13,0,1.98,2,2,0,56,53,1,0,0,0.5177983586686216
5500.0,38,25,2,3.76,5,2,0,60,83,1,0,0,0.5179824130557656
6000.0,44,21,0,4.27,5,2,0,56,74,2,0,0,0.5180863709734947
5500.0,39,0,0,2.03,0,2,0,53,91,1,0,0,0.5185343145621821
6000.0,27,25,0,4.52,2,2,0,41,75,2,0,0,0.518537269746276
6000.0,37,29,2,4.8,1,2,0,51,45,2,0,0,0.5186021516410259
5500.0,30,24,0,3.93,4,2,1,60,46,1,0,0,0.5188836572896627
5500.0,29,13,0,2.42,6,2,0,60,69,1,0,0,0.5189010426437429
6000.0,24,11,0,1.3,0,2,1,55,71,2,0,0,0.5191815306277647
5500.0,26,14,1,3.53,3,2,0,54,67,1,0,0,0.5192081052118207
5500.0,52,9,0,2.9,0,2,0,54,65,1,0,0,0.5194194939747043
6000.0,44,23,0,3.55,5,2,0,53,90,2,0,0,0.5194511395824946
6000.0,23,7,1,4.44,0,2,1,53,97,2,0,0,0.5194962560666452
6000.0,56,29,0,3.82,3,2,0,53,54,2,0,0,0.5195208147457941
6000.0,45,25,1,1.84,1,2,0,58,16,2,0,0,0.5195397633716108
5500.0,40,25,2,2.8,2,2,0,52,95,1,0,0,0.5196021261747832
6000.0,45,24,0,3.52,5,2,0,59,37,2,0,0,0.5197977239290437
5500.0,53,27,1,1.2,4,2,0,58,89,1,0,0,0.5203828553022094
5500.0,50,26,2,4.68,2,2,0,60,22,1,0,0,0.5206999713464715
6000.0,56,16,2,4.9,1,2,0,59,62,2,0,0,0.5207067618150851
5500.0,31,19,1,2.81,4,2,0,60,28,1,0,0,0.5207444121643067
5500.0,30,15,0,2.46,1,2,1,59,34,1,0,0,0.5207451526802102
6000.0,30,15,0,3.12,6,2,0,54,93,2,0,0,0.5208188018103792
5500.0,44,5,1,3.22,0,2,0,58,47,1,0,0,0.5209264570865727
5500.0,50,15,0,3.49,0,2,0,56,3,1,0,0,0.5210215986886195
5500.0,28,9,2,1.78,2,2,0,57,87,1,0,0,0.5210874601591908
6000.0,31,16,0,3.68,0,2,0,41,72,2,0,0,0.5212357312522907
6000.0,55,25,0,1.7,1,2,0,53,39,2,0,0,0.5213357753199953
5500.0,37,24,1,4.16,7,2,0,56,97,1,0,0,0.5213526704156072
5500.0,40,29,1,1.92,4,2,0,54,67,1,0,0,0.5213958986950101
6000.0,41,7,0,1.24,3,2,0,59,68,2,0,0,0.5214160048644362
5500.0,41,19,1,2.44,2,2,0,55,54,1,0,0,0.5215291980340486
5500.0,27,7,1,2.29,3,2,0,59,51,1,0,0,0.5219294589581015
5500.0,23,27,0,1.81,4,2,0,51,20,1,0,0,0.5221307234179302
5500.0,54,27,2,2.68,1,2,0,53,79,1,0,0,0.5221369269905174
5500.0,38,18,2,4.12,3,2,0,53,97,1,0,0,0.5221721976362127
6000.0,38,14,0,4.97,2,2,0,43,99,2,0,0,0.5222924630582417
5500.0,49,1,0,1.92,3,2,0,60,89,1,0,0,0.5224166441429914
6000.0,30,15,2,3.76,0,2,0,49,64,2,0,0,0.5225454061110291
5500.0,28,26,2,4.03,6,2,0,58,57,1,0,0,0.5225570509622912
6000.0,34,22,0,1.97,0,2,0,38,91,2,0,0,0.5225926208629604
6000.0,49,11,2,1.87,1,2,0,58,93,2,0,0,0.5226065820518571
6000.0,45,25,1,2.31,1,2,0,45,96,2,0,0,0.52292949020671
6000.0,51,22,0,3.49,1,2,0,43,93,2,0,0,0.5229369425054868
5500.0,36,29,0,2.3,8,2,0,60,38,1,0,0,0.5230184991409683
5500.0,24,13,2,4.06,0,2,0,45,83,1,0,0,0.5230707139005104
5500.0,38,8,2,3.12,0,2,0,51,98,1,0,0,0.5231212843869236
5500.0,31,12,2,4.34,4,2,0,59,64,1,0,0,0.5231255878591624
5500.0,33,13,0,1.22,1,2,0,52,31,1,0,0,0.5232779811034631
5500.0,22,28,2,4.87,1,2,0,41,62,1,0,0,0.5233141739077839
5500.0,30,19,0,4.81,2,2,1,56,19,1,0,0,0.5234736875600737
6000.0,43,15,1,1.92,0,2,0,50,69,2,0,0,0.5235334065997342
6000.0,38,12,1,2.28,0,2,0,55,21,2,0,0,0.5237909022154461
6000.0,38,17,0,1.73,5,2,0,55,73,2,0,0,0.5237980562406208
5500.0,39,24,1,4.45,6,2,0,55,71,1,0,0,0.5238286900513993
5500.0,49,16,2,4.57,3,2,0,58,72,1,0,0,0.5242968069141493
5500.0,37,21,0,1.2,2,2,1,53,88,1,0,0,0.5243140514839381
6000.0,24,4,1,1.68,2,2,0,53,76,2,0,0,0.5243164202811287
5500.0,33,27,2,3.16,2,2,0,51,40,1,0,0,0.5247299793375404
6000.0,36,1,2,4.77,2,2,0,56,89,2,0,0,0.5247770626658945
6000.0,54,26,0,1.05,5,2,0,59,46,2,0,0,0.5248086671165915
5500.0,59,22,0,2.46,2,2,0,57,15,1,0,0,0.5249488045614524
5500.0,56,22,1,4.6,2,2,0,59,0,1,0,0,0.5250178772553703
6000.0,51,19,0,1.61,7,2,0,60,89,2,0,0,0.5250509314125887
6000.0,34,22,2,1.8,5,2,0,58,76,2,0,0,0.5250561695322985
6000.0,22,20,2,4.46,3,2,0,46,84,2,0,0,0.5250717992715437
6000.0,39,25,1,3.18,3,2,0,49,61,2,0,0,0.5254401739666767
5500.0,26,25,1,4.47,1,2,1,53,14,1,0,0,0.5255468760747476
6000.0,60,5,0,2.3,0,2,0,54,66,2,0,0,0.5256569600816384
6000.0,33,18,2,4.66,0,2,0,48,36,2,0,0,0.525903442342786
5500.0,50,28,0,2.92,1,2,0,49,4,1,0,0,0.5259303451719595
6000.0,47,21,2,2.92,4,2,0,57,82,2,0,0,0.5260768244644137
5500.0,40,19,1,4.27,7,2,0,56,91,1,0,0,0.526148113294014
5500.0,38,21,0,4.47,1,2,0,43,32,1,0,0,0.5261639159638412
5500.0,43,17,1,4.86,0,2,0,47,36,1,0,0,0.5261892841172738
6000.0,38,27,0,4.01,4,2,0,46,47,2,0,0,0.5263306580261501
6000.0,38,6,0,1.73,2,2,0,49,87,2,0,0,0.5267020514138209
6000.0,43,23,2,2.98,3,2,0,52,80,2,0,0,0.5268601412106495
5500.0,31,25,0,4.56,2,2,1,50,28,1,0,0,0.5268948753321584
6000.0,56,24,1,1.46,1,2,0,47,94,2,0,0,0.5269138622331027
6050.0,23,26,0,4.05,3,1,0,54,98,1,0,0,0.5271156969766809
5500.0,37,23,1,4.54,2,2,0,41,84,1,0,0,0.5271341779694937
6000.0,23,19,0,1.59,0,2,1,46,56,2,0,0,0.5271478523477535
6000.0,26,23,0,2.78,8,2,0,57,28,2,0,0,0.5271993420330513
5500.0,51,15,1,1.85,0,2,0,54,32,1,0,0,0.527275361320724
5500.0,24,3,0,4.24,5,2,0,51,74,1,0,0,0.5273518233081049
5500.0,27,15,2,4.5,8,2,0,60,83,1,0,0,0.5273722076510563
5500.0,58,17,2,2.12,0,2,0,59,30,1,0,0,0.5273759401642334
5500.0,34,29,0,2.81,2,2,0,39,54,1,0,0,0.5273799556757479
5500.0,23,18,0,4.12,0,2,0,32,72,1,0,0,0.5275441012049287
5500.0,27,0,0,2.18,5,2,0,54,89,1,0,0,0.5276717528747722
6000.0,27,16,1,4.38,1,2,0,44,38,2,0,0,0.5279262798646969
5500.0,22,26,2,2.58,1,2,0,48,5,1,0,0,0.5281648094656239
6000.0,25,7,0,3.73,3,2,0,46,63,2,0,0,0.5281935793536285
5500.0,22,26,1,1.7,4,2,0,49,32,1,0,0,0.5282241987830821
6050.0,31,29,1,4.49,0,1,0,59,26,1,0,0,0.5283635628674025
5500.0,45,22,1,3.38,4,2,0,49,85,1,0,0,0.5284965311075982
6000.0,59,2,0,4.21,1,2,0,60,5,2,0,0,0.5285367651385792
5500.0,31,23,0,4.72,0,2,0,34,41,1,0,0,0.5288296074870644
5500.0,30,28,2,4.56,0,2,0,42,20,1,0,0,0.5289837952674808
5500.0,54,2,0,4.25,4,2,0,57,73,1,0,0,0.528985481864014
6000.0,35,14,1,1.09,1,2,1,59,43,2,0,0,0.5291729231150122
5500.0,27,13,0,2.73,0,2,0,38,56,1,0,0,0.5292285545029151
6000.0,25,7,1,4.03,8,2,0,57,93,2,0,0,0.529312629636978
5500.0,38,19,2,4.99,4,2,0,56,29,1,0,0,0.5296299470178581
5500.0,22,27,1,1.02,5,2,1,57,53,1,0,0,0.5296309488702425
5500.0,25,12,0,4.05,3,2,0,47,22,1,0,0,0.52966828260107
6050.0,25,20,0,4.8,0,1,0,55,33,1,0,0,0.5297730264263323
6000.0,53,3,0,2.74,0,2,0,49,65,2,0,0,0.529837297456999
6000.0,36,11,0,1.58,1,2,0,46,48,2,0,0,0.5299217973587584
6000.0,23,0,1,3.13,0,2,0,46,54,2,0,0,0.5299790111147527
6000.0,47,19,2,2.6,5,2,0,56,94,2,0,0,0.5301970587745242
5500.0,31,23,0,2.82,6,2,1,59,37,1,0,0,0.5302689702285955
5500.0,25,29,0,3.07,6,2,0,40,79,1,0,0,0.5304113767702898
5500.0,42,21,0,2.04,9,2,0,58,74,1,0,0,0.530461519571502
6000.0,29,19,0,3.11,5,2,0,52,8,2,0,0,0.5304693179774769
5500.0,22,27,0,1.55,7,2,0,47,57,1,0,0,0.5305298581845505
6000.0,52,16,1,2.35,1,2,0,51,48,2,0,0,0.5305441359992193
6000.0,22,9,0,1.74,0,2,0,42,28,2,0,0,0.5305536880932376
6000.0,22,8,0,3.74,8,2,0,51,93,2,0,0,0.5305564132110958
6000.0,28,4,1,1.06,1,2,0,50,56,2,0,0,0.5306608061753945
6000.0,33,11,1,2.8,3,2,1,56,85,2,0,0,0.5306808421285698
5500.0,27,9,0,2.43,4,2,0,48,60,1,0,0,0.5308778117890656
5500.0,37,15,0,1.11,2,2,0,45,61,1,0,0,0.5310039542636122
5500.0,55,15,0,2.75,7,2,0,58,77,1,0,0,0.5313222294955948
6000.0,32,29,0,2.6,1,2,0,32,63,2,0,0,0.5313821224164772
6000.0,29,12,2,1.91,5,2,0,57,67,2,0,0,0.531443161047598
5500.0,29,1,0,1.37,5,2,0,52,90,1,0,0,0.5315425931626826
6000.0,46,8,2,4.27,6,2,0,60,93,2,0,0,0.5316067471765507
5500.0,48,0,1,3.16,1,2,0,51,84,1,0,0,0.5316172135204161
6000.0,54,28,1,3.93,2,2,0,40,91,2,0,0,0.5318652757209329
6000.0,42,8,0,3.23,3,2,0,53,25,2,0,0,0.531881167103745
6000.0,39,2,2,1.94,2,2,0,55,85,2,0,0,0.531902554213017
5500.0,24,8,2,1.88,4,2,0,55,64,1,0,0,0.5319149453107036
6000.0,42,2,0,2.87,2,2,1,58,64,2,0,0,0.5319361855313508
5500.0,49,25,0,4.52,8,2,0,50,85,1,0,0,0.5319967135416732
5500.0,51,28,2,1.97,0,2,0,41,89,1,0,0,0.5321072762223956
5500.0,47,1,0,1.17,4,2,0,58,62,1,0,0,0.5324602306938284
5500.0,58,24,2,3.63,2,2,1,59,63,1,0,0,0.532772816570334
6000.0,31,29,0,2.57,1,2,1,35,99,2,0,0,0.5329175104099328
6000.0,22,3,2,3.29,1,2,0,46,71,2,0,0,0.5329941332761579
6000.0,42,27,0,4.96,1,2,1,44,32,2,0,0,0.53314531848539
5500.0,34,21,1,4.13,9,2,0,57,54,1,0,0,0.5332170048179893
6000.0,30,7,1,4.68,2,2,0,49,20,2,0,0,0.5332812278247746
6000.0,29,6,0,4.01,1,2,0,37,74,2,0,0,0.5334607291524375
5500.0,40,23,1,4.37,1,2,0,37,64,1,0,0,0.5335937157763045
5500.0,24,4,1,3.23,0,2,0,38,82,1,0,0,0.5336144451752586
6000.0,32,28,1,4.74,3,2,0,41,26,2,0,0,0.5336995434639396
5500.0,22,25,2,4.21,7,2,0,48,72,1,0,0,0.5337725208957367
5500.0,30,25,2,4.67,5,2,0,50,31,1,0,0,0.5337788502815154
6000.0,28,13,1,1.72,9,2,0,58,84,2,0,0,0.5338689912921869
5500.0,51,15,1,1.82,6,2,0,57,82,1,0,0,0.5338828978047222
6000.0,23,23,1,4.95,4,2,1,45,79,2,0,0,0.5338903080737085
6000.0,31,17,0,2.54,4,2,0,40,84,2,0,0,0.5338948897671613
5500.0,26,10,2,4.34,3,2,0,52,26,1,0,0,0.5339048666425772
6000.0,54,4,1,4.27,5,2,0,56,93,2,0,0,0.533994806225672
5500.0,31,23,2,1.23,1,2,0,45,40,1,0,0,0.5340521503286006
5500.0,23,7,2,2.63,2,2,0,47,69,1,0,0,0.5341571937794273
6000.0,37,18,0,1.92,2,2,0,43,36,2,0,0,0.5341639629360658
6000.0,27,23,2,2.53,2,2,0,49,0,2,0,0,0.534380733041249
5500.0,23,16,0,4.77,6,2,0,40,79,1,0,0,0.5344313670726892
6000.0,40,9,0,2.97,4,2,0,48,62,2,0,0,0.5346053593300699
5500.0,50,27,2,2.41,3,2,0,55,12,1,0,0,0.5346337660712059
6000.0,26,9,1,4.19,3,2,0,47,34,2,0,0,0.5347680563091066
6000.0,35,24,2,1.32,7,2,0,60,34,2,0,0,0.534852381550802
6050.0,34,25,0,4.86,5,1,0,57,83,1,0,0,0.5349880972032228
5500.0,29,10,0,3.05,1,2,1,48,41,1,0,0,0.5350001158560749
5500.0,50,18,1,2.78,1,2,0,50,9,1,0,0,0.5350267623911399
6000.0,22,4,2,4.63,7,2,0,59,47,2,0,0,0.5354049064477816
6000.0,26,10,1,3.28,3,2,0,47,35,2,0,0,0.5355474167016516
6000.0,53,2,1,1.04,2,2,0,59,39,2,0,0,0.5356452725770423
6000.0,28,24,0,3.28,6,2,0,46,19,2,0,0,0.5356826982734008
6000.0,31,14,2,4.8,4,2,0,53,15,2,0,0,0.5360744169655274
5500.0,39,5,1,1.07,6,2,0,58,76,1,0,0,0.5360918205857613
6000.0,43,29,0,1.43,4,2,1,45,96,2,0,0,0.5362539862676077
5500.0,25,14,0,3.8,5,2,0,42,54,1,0,0,0.5362752176299842
5500.0,59,19,1,4.46,0,2,0,47,6,1,0,0,0.5362776431709538
5500.0,26,1,0,4.39,5,2,0,50,34,1,0,0,0.5363117425525364
6000.0,56,10,0,2.2,2,2,0,46,72,2,0,0,0.5364104837116734
6000.0,37,16,2,3.24,0,2,1,51,48,2,0,0,0.536443043922994
6000.0,25,24,0,2.59,8,2,0,42,86,2,0,0,0.5365307045385066
6000.0,44,28,2,1.67,0,2,0,37,78,2,0,0,0.5366021696190858
6000.0,29,1,0,4.59,8,2,0,54,63,2,0,0,0.5366691591005452
6000.0,24,16,2,4.94,8,2,0,50,87,2,0,0,0.5367960432029395
6000.0,29,29,2,3.81,4,2,0,43,40,2,0,0,0.5368959078626248
5500.0,38,27,1,1.63,3,2,0,45,25,1,0,0,0.5368968701887157
6050.0,24,29,0,1.92,4,1,0,57,41,1,0,0,0.5371106938959616
5500.0,44,11,2,2.24,1,2,0,50,46,1,0,0,0.5371751599326968
6000.0,32,22,0,4.41,4,2,0,38,41,2,0,0,0.5372084672760374
6000.0,55,26,0,3.8,4,2,0,45,32,2,0,0,0.5372231213448655
6000.0,50,18,2,4.13,7,2,0,60,46,2,0,0,0.5375585112804675
5500.0,34,28,2,1.99,4,2,0,41,88,1,0,0,0.537667421995816
6000.0,34,19,1,1.6,1,2,0,42,26,2,0,0,0.5377603589142842
5500.0,24,7,2,2.47,8,2,0,56,93,1,0,0,0.5377848023339343
5500.0,29,6,2,3.18,3,2,0,55,11,1,0,0,0.5378300694748557
6000.0,57,24,2,1.54,1,2,0,48,47,2,0,0,0.538004347820644
5500.0,53,8,0,4.29,5,2,0,52,48,1,0,0,0.5380080321494528
5500.0,32,20,1,2.25,2,2,0,38,61,1,0,0,0.5380218998913646
5500.0,59,21,1,1.83,1,2,0,48,27,1,0,0,0.5380446981125497
5500.0,39,2,1,2.36,3,2,0,57,9,1,0,0,0.538127602217252
6000.0,43,25,1,2.27,0,2,0,41,3,2,0,0,0.5382862211638947
6000.0,35,15,2,2.38,1,2,0,41,73,2,0,0,0.538348988553269
5500.0,59,21,0,1.4,8,2,0,55,75,1,0,0,0.5385897354563474
6000.0,35,19,2,3.51,5,2,0,49,56,2,0,0,0.538593678036093
6050.0,39,22,0,2.77,1,1,0,51,77,1,0,0,0.5386198740264294
5500.0,26,21,2,1.86,8,2,0,50,94,1,0,0,0.5387004575388863
5500.0,48,28,1,3.51,0,2,0,34,45,1,0,0,0.5387637990565225
5500.0,27,6,2,4.18,1,2,0,37,98,1,0,0,0.5388082700915376
6000.0,44,13,0,1.52,5,2,0,47,72,2,0,0,0.5389044004467289
5500.0,23,13,1,1.33,2,2,0,40,53,1,0,0,0.5389484873703014
5500.0,30,29,1,2.69,4,2,0,34,82,1,0,0,0.5390324443966709
5500.0,25,20,0,3.73,1,2,0,30,33,1,0,0,0.5391280362437681
5500.0,38,24,2,4.8,9,2,0,60,14,1,0,0,0.5391480430836123
5500.0,39,9,0,1.11,5,2,0,53,27,1,0,0,0.539328330114259
6000.0,34,24,1,3.93,3,2,0,32,92,2,0,0,0.5394251682658188
6050.0,49,24,0,4.5,2,1,0,53,73,1,0,0,0.5394364134741528
5500.0,36,19,2,3.74,0,2,0,39,34,1,0,0,0.539522186311509
6000.0,54,29,1,3.48,0,2,0,32,68,2,0,0,0.5395303589369158
5500.0,52,9,0,4.25,1,2,0,38,68,1,0,0,0.5396745420571784
5500.0,41,16,0,1.03,1,2,0,40,32,1,0,0,0.5397021128202444
6000.0,42,5,0,1.3,4,2,0,53,25,2,0,0,0.5398185102486261
6050.0,31,0,0,4.95,0,1,0,60,16,1,0,0,0.5398221819408536
5500.0,59,6,0,4.55,3,2,0,46,66,1,0,0,0.5398465501314146
6050.0,22,23,2,4.06,2,1,0,54,69,1,0,0,0.5398848279989111
6000.0,43,7,1,4.37,6,2,0,60,0,2,0,0,0.5398963075911157
6000.0,31,22,2,2.66,3,2,0,47,12,2,0,0,0.5399190269063672
5500.0,52,14,1,1.27,6,2,0,58,46,1,0,0,0.539936104280362
6000.0,56,6,1,3.84,1,2,0,48,42,2,0,0,0.5400743311907843
6050.0,45,16,1,3.57,1,1,0,55,95,1,0,0,0.5403706809493016
6000.0,25,2,0,3.95,6,2,0,41,99,2,0,0,0.5404795735309815
6000.0,41,17,0,1.31,5,2,0,46,48,2,0,0,0.5406383219280804
6050.0,49,18,2,4.93,0,1,0,59,60,1,0,0,0.5407676010416813
6000.0,59,7,1,4.76,2,2,0,46,67,2,0,0,0.540791889377623
5500.0,37,11,1,3.62,6,2,0,48,71,1,0,0,0.5408004879120035
5500.0,34,14,0,3.03,7,2,0,47,53,1,0,0,0.5408183130135437
6000.0,49,13,2,2.34,0,2,0,42,72,2,0,0,0.5408191609313725
5500.0,27,8,1,4.62,5,2,0,49,18,1,0,0,0.5408689936381368
5500.0,31,14,1,4.37,2,2,0,35,63,1,0,0,0.5410601185433811
6050.0,33,28,0,1.49,5,1,0,59,48,1,0,0,0.5412380937402868
6050.0,23,10,1,2.54,1,1,0,53,84,1,0,0,0.5414102856846457
6000.0,37,23,0,4.72,6,2,1,45,73,2,0,0,0.5414146989300573
6050.0,25,21,0,4.12,6,1,0,58,52,1,0,0,0.5415383689768217
6050.0,25,1,0,3.33,0,1,0,56,36,1,0,0,0.5416337688899616
6000.0,58,3,0,1.15,1,2,0,50,28,2,0,0,0.5416745883017592
6000.0,54,22,2,2.12,7,2,0,59,43,2,0,0,0.541773993770897
5500.0,55,15,2,3.42,1,2,1,58,21,1,0,0,0.5418494748303118
5500.0,28,2,0,2.1,1,2,0,42,11,1,0,0,0.541851032159155
6000.0,51,2,2,4.45,1,2,0,46,76,2,0,0,0.5418759994630631
5500.0,51,19,0,4.48,5,2,0,42,55,1,0,0,0.5419116718221574
6000.0,34,5,2,4.25,7,2,0,56,59,2,0,0,0.5419261772403815
6000.0,45,19,1,1.31,6,2,0,48,78,2,0,0,0.5419404943546601
6000.0,31,17,0,1.02,0,2,0,36,1,2,0,0,0.5420300223874731
5500.0,52,10,0,4.07,1,2,0,38,49,1,0,0,0.5422473518951146
5500.0,32,7,2,2.48,6,2,0,52,77,1,0,0,0.5422508904854328
5500.0,22,6,0,2.0,0,2,0,34,25,1,0,0,0.5423015384870307
5500.0,56,19,1,3.35,4,2,0,50,24,1,0,0,0.5424106440081661
6050.0,36,11,0,4.86,1,1,0,53,47,1,0,0,0.5424578402742495
5500.0,52,10,0,3.41,0,2,0,33,75,1,0,0,0.5426934736706582
6000.0,53,17,1,1.46,6,2,0,55,41,2,0,0,0.5427336117394628
5500.0,51,18,0,4.21,3,2,0,33,91,1,0,0,0.5428042311746091
5500.0,34,24,0,2.78,7,2,0,44,28,1,0,0,0.5428888572410497
6050.0,29,8,1,1.85,2,1,0,56,98,1,0,0,0.5431181021962999
5500.0,39,22,2,4.23,8,2,0,58,1,1,0,0,0.5431210831952722
6050.0,29,14,1,3.87,1,1,0,58,16,1,0,0,0.5431343877830546
6000.0,35,27,2,3.03,4,2,0,46,5,2,0,0,0.5431599832254217
6000.0,27,15,1,1.85,9,2,0,56,27,2,0,0,0.5431768965958068
6000.0,30,27,2,2.04,6,2,0,51,1,2,0,0,0.5432214392273669
5500.0,25,17,1,4.56,9,2,0,47,58,1,0,0,0.543292115621949
5500.0,60,14,2,1.92,2,2,0,54,24,1,0,0,0.543301817359391
6000.0,22,10,2,3.02,4,2,0,40,87,2,0,0,0.5433248393084995
5500.0,27,24,0,1.37,5,2,0,42,0,1,0,0,0.5433546502785447
6000.0,23,25,2,4.58,3,2,0,33,52,2,0,0,0.5433651219395123
5500.0,53,10,1,3.43,7,2,0,57,45,1,0,0,0.5434206776193403
6050.0,30,29,1,1.91,6,1,0,59,69,1,0,0,0.5436215403502441
6000.0,56,25,2,2.21,3,2,0,52,1,2,0,0,0.5437979723811989
5500.0,28,12,0,1.86,8,2,0,52,17,1,0,0,0.5438145967459712
5500.0,59,26,0,3.47,2,2,0,36,36,1,0,0,0.543958265600388
6000.0,30,15,0,1.26,7,2,0,46,46,2,0,0,0.5439595000669482
5500.0,46,0,1,3.72,0,2,0,43,37,1,0,0,0.5440059662020418
5500.0,26,19,1,3.4,3,2,0,38,17,1,0,0,0.5440084851729757
5500.0,60,13,0,4.04,3,2,0,46,19,1,0,0,0.5440520468268231
5500.0,42,4,0,4.75,7,2,0,52,30,1,0,0,0.5440572819074377
6000.0,48,10,0,1.29,0,2,0,35,61,2,0,0,0.5443179135948937
6050.0,23,18,0,1.83,4,1,0,57,34,1,0,0,0.5443589190315383
5500.0,57,7,1,4.31,2,2,0,40,92,1,0,0,0.5444917862398876
6000.0,50,6,0,4.22,2,2,0,36,79,2,0,0,0.5445193637953062
6000.0,34,3,2,4.93,8,2,0,59,36,2,0,0,0.5446513638388076
5500.0,59,25,2,3.73,7,2,0,48,98,1,0,0,0.5446592584972557
6000.0,58,17,0,4.28,2,2,0,42,5,2,0,0,0.5446806184333621
5500.0,31,5,0,3.33,0,2,0,30,54,1,0,0,0.5446957269355225
5500.0,52,19,1,1.23,3,2,0,49,10,1,0,0,0.5448040570323972
6000.0,51,21,2,3.77,0,2,1,48,27,2,0,0,0.5448317726180899
5500.0,28,19,1,1.77,6,2,1,58,1,1,0,0,0.544883449562431
6000.0,43,4,0,3.67,5,2,0,46,49,2,0,0,0.5449111461446242
5500.0,25,8,1,3.64,1,2,0,31,67,1,0,0,0.544918416910089
6050.0,23,24,1,4.21,6,1,0,54,78,1,0,0,0.5449418801264064
5500.0,24,8,2,4.47,8,2,0,57,11,1,0,0,0.5449637461025933
6000.0,25,6,0,2.13,6,2,0,46,32,2,0,0,0.5450170476654105
6050.0,50,22,0,1.82,2,1,0,55,59,1,0,0,0.5450494496274351
5500.0,49,2,1,4.04,1,2,0,39,79,1,0,0,0.5450686453241523
6000.0,30,0,1,2.14,4,2,0,50,28,2,0,0,0.5450793261713248
6000.0,57,20,0,4.78,3,2,0,32,85,2,0,0,0.545103419554971
6000.0,42,16,1,2.53,6,2,0,52,14,2,0,0,0.5451726713280597
5500.0,26,17,0,3.65,6,2,0,35,64,1,0,0,0.5453283115249028
4800.0,25,21,0,4.14,0,0,0,60,68,2,0,0,0.5453463507924895
6000.0,47,29,0,4.9,4,2,0,34,24,2,0,0,0.5455154524352673
5500.0,23,22,0,2.14,8,2,0,40,49,1,0,0,0.5457443532299556
5500.0,57,25,1,1.85,3,2,0,46,11,1,0,0,0.5457444100232544
5500.0,53,6,1,1.39,0,2,0,39,78,1,0,0,0.5458333266898512
5500.0,36,4,1,3.74,1,2,0,41,20,1,0,0,0.545864813330502
5500.0,35,12,1,4.14,3,2,0,35,71,1,0,0,0.5458813433474339
5500.0,27,23,0,2.37,6,2,0,41,4,1,0,0,0.5458825775569086
6000.0,48,13,2,4.27,4,2,0,45,68,2,0,0,0.5459577799048838
5500.0,40,10,2,4.07,9,2,0,60,36,1,0,0,0.5459805664511204
5500.0,29,11,2,3.83,9,2,0,58,23,1,0,0,0.5460803998769468
6000.0,45,22,2,1.28,4,2,1,57,31,2,0,0,0.5461693903527447
5500.0,26,1,0,1.9,4,2,0,40,59,1,0,0,0.5461740658696256
5500.0,27,18,1,2.59,4,2,0,32,87,1,0,0,0.5462216789625876
6000.0,23,0,0,2.5,1,2,0,35,30,2,0,0,0.546316417438539
6050.0,31,16,2,4.52,3,1,0,56,74,1,0,0,0.5463305934882556
5500.0,51,27,2,1.73,8,2,0,50,84,1,0,0,0.546367766483171
5500.0,48,1,0,3.41,4,2,0,42,79,1,0,0,0.5464863596227999
6000.0,41,5,0,1.39,1,2,1,50,16,2,0,0,0.5464874039040503
6000.0,23,27,2,2.66,7,2,0,38,82,2,0,0,0.5465084783223467
6000.0,34,13,1,1.25,9,2,0,55,45,2,0,0,0.546522806048143
6000.0,47,28,0,2.7,6,2,0,40,34,2,0,0,0.5467100024276265
6050.0,44,29,1,4.62,6,1,0,60,45,1,0,0,0.5467725809237372
6000.0,39,22,2,3.96,9,2,0,55,24,2,0,0,0.5468063150471144
5500.0,34,8,1,2.82,5,2,0,47,32,1,0,0,0.5468864189855605
6050.0,25,5,2,3.19,3,1,0,58,96,1,0,0,0.5468951477138805
6000.0,56,25,0,4.41,9,2,0,42,90,2,0,0,0.547007318385041
5500.0,34,19,0,2.16,5,2,0,34,70,1,0,0,0.5470362917124195
5500.0,60,3,2,4.11,4,2,0,54,57,1,0,0,0.5470482482858522
5500.0,22,24,2,3.1,1,2,0,32,14,1,0,0,0.5470542720069268
6000.0,50,12,0,3.89,8,2,0,45,86,2,0,0,0.5470943613905389
5500.0,31,3,0,3.04,2,2,0,35,47,1,0,0,0.5470999148452822
6000.0,34,13,1,1.49,7,2,0,54,7,2,0,0,0.5471518538576007
6050.0,46,20,2,4.68,4,1,0,60,75,1,0,0,0.5472348745286734
6000.0,25,6,1,2.63,3,2,0,43,10,2,0,0,0.5473233657702282
5500.0,48,20,1,4.62,7,2,0,40,95,1,0,0,0.5473528341348483
5500.0,23,23,1,4.0,7,2,0,41,19,1,0,0,0.547361492581048
6050.0,57,29,1,4.51,3,1,0,51,90,1,0,0,0.5474118278419452
5500.0,57,29,2,2.63,3,2,0,44,25,1,0,0,0.5474874299616609
6050.0,40,23,1,1.08,4,1,0,59,61,1,0,0,0.5475525262963419
6000.0,23,8,2,1.08,6,2,0,47,72,2,0,0,0.5475599368478824
