Monthly_Salary,Risigned_enc,Hire_Date_enc,Remote_Work_Frequency,Sick_Days,Overtime_Hours,Gender_enc,Promotions,Team_Size,Work_Hours_Per_Week,Age,Department_enc,Performance_Score,High_Performance,High_Salary,propensity_score
7800.0,0,200,25,5,17,0,2,2,35,37,8,3,0,1,0.5216246598161489
6500.0,0,1576,50,7,7,0,2,2,49,45,6,3,0,1,0.5216334637723847
9000.0,0,1750,50,14,5,0,1,8,53,56,1,5,1,1,0.5216449026112827
7800.0,0,3019,50,5,22,0,2,6,36,22,0,3,0,1,0.5216473963478949
6600.0,0,1369,25,11,17,1,0,14,38,56,0,1,0,1,0.5216474216222657
8400.0,0,354,0,6,2,0,0,2,46,29,0,4,1,1,0.5216611698756273
6600.0,1,1826,75,4,15,1,1,4,59,33,2,1,0,1,0.5216700255149705
6600.0,0,3316,50,4,23,0,2,18,54,58,1,1,0,1,0.5216710648671787
7000.0,1,3289,0,3,4,0,2,3,54,53,4,4,1,1,0.5216713953155477
7000.0,1,152,25,1,13,1,0,7,59,33,1,4,1,1,0.5216804791103308
6500.0,0,160,75,11,25,0,0,6,38,28,0,3,0,1,0.5216995872557565
9000.0,0,403,25,2,1,0,1,7,50,43,2,5,1,1,0.5217091493419433
6500.0,0,1138,50,1,12,0,1,11,45,50,2,3,0,1,0.5217113776961391
6600.0,0,200,25,7,9,1,0,7,49,45,3,1,0,1,0.5217135180360941
9000.0,0,2151,100,11,19,0,2,1,35,29,3,5,1,1,0.5217185914708049
7000.0,0,1342,100,9,25,1,1,17,52,52,1,4,1,1,0.521731177329353
6500.0,0,1715,25,14,10,1,2,7,38,48,4,3,0,1,0.5217551929076053
7200.0,0,1150,25,1,14,0,2,11,44,57,6,2,0,1,0.5217562253287104
8250.0,0,455,75,1,3,1,2,4,48,43,7,5,1,1,0.5217573307751182
9000.0,0,1728,25,5,14,1,1,5,54,40,5,5,1,1,0.5217632177386093
7800.0,0,836,50,0,14,0,2,6,40,47,7,3,0,1,0.5217654902124856
7150.0,0,815,100,8,26,1,2,9,36,23,2,3,0,1,0.5217773684306403
8400.0,0,1531,75,12,1,0,1,2,56,55,4,4,1,1,0.5217883293363019
7200.0,0,2419,100,2,21,0,1,8,38,60,5,2,0,1,0.5217924730778376
8400.0,0,24,0,7,24,1,0,14,46,44,2,4,1,1,0.5217991238140213
7700.0,0,1196,50,3,3,1,0,3,58,26,0,4,1,1,0.5218053586054466
7150.0,0,86,100,10,13,1,2,9,50,50,6,3,0,1,0.5218075388610173
8400.0,0,558,50,1,27,0,2,7,40,41,8,4,1,1,0.5218214204181025
6600.0,0,908,75,8,14,1,0,4,51,29,1,2,0,1,0.5218217072337036
6600.0,0,670,75,8,6,1,0,1,56,55,7,2,0,1,0.5218246182555086
9000.0,1,1551,75,7,10,1,2,2,30,27,1,5,1,1,0.5218307076303165
7200.0,0,429,50,5,3,1,1,4,34,53,6,2,0,1,0.521843297494786
7200.0,0,1050,75,5,23,1,0,12,54,51,3,2,0,1,0.5218448137879731
7500.0,0,1308,75,2,22,2,0,11,44,38,2,5,1,1,0.5218563179141137
7200.0,0,1274,100,11,16,0,2,8,59,47,4,2,0,1,0.5218575428040632
9000.0,0,1453,100,11,28,1,2,8,45,22,2,5,1,1,0.5218594212411819
7500.0,0,139,25,1,26,0,0,12,30,40,1,5,1,1,0.5218682923088662
7000.0,0,77,100,3,24,1,2,18,50,40,2,4,1,1,0.5218853809296641
9000.0,0,2628,75,0,25,1,1,10,32,44,3,5,1,1,0.5218857559575452
7150.0,0,1867,50,3,11,1,2,4,33,52,8,3,0,1,0.5218913943567022
8250.0,0,107,25,2,11,1,1,15,49,58,4,5,1,1,0.5219068245689789
7000.0,0,469,100,1,6,0,2,15,30,53,0,4,1,1,0.5219076011582262
6600.0,0,1980,25,12,24,1,2,13,60,41,3,1,0,1,0.5219258117924123
8250.0,0,2221,75,6,19,1,1,7,34,29,0,5,1,1,0.5219268301904285
6750.0,0,490,75,14,8,1,2,8,53,41,3,5,1,1,0.5219287830885733
9000.0,0,1931,0,13,5,1,2,15,40,56,0,5,1,1,0.5219320825328807
9000.0,0,2991,0,9,20,0,0,2,58,55,6,5,1,1,0.5219677633725894
7800.0,0,405,75,14,18,1,2,9,53,53,7,3,0,1,0.52197933076841
6600.0,0,1708,50,9,8,1,0,13,56,60,0,1,0,1,0.5219807225449333
7800.0,0,1323,25,2,12,2,2,4,41,26,6,3,0,1,0.5219812004812383
6500.0,0,2781,75,1,26,1,1,16,47,59,3,3,0,1,0.5219931656699631
7500.0,0,1149,50,0,18,0,0,8,59,55,5,5,1,1,0.5220216407121234
7200.0,0,1473,0,9,23,0,0,1,57,26,3,2,0,1,0.5220262946193788
6600.0,0,2800,50,3,12,1,1,12,46,57,2,1,0,1,0.5220383867011881
6600.0,0,1135,50,5,8,1,2,14,59,37,0,1,0,1,0.5220843827612556
7800.0,0,425,50,11,9,0,2,11,54,47,2,3,0,1,0.5220879319466768
8400.0,0,306,75,3,3,0,2,14,51,52,1,4,1,1,0.5221005309351662
7200.0,1,2243,0,2,25,0,2,2,51,43,8,2,0,1,0.52211748274609
8250.0,0,1568,75,6,19,1,1,4,46,43,6,5,1,1,0.5221257110225641
6600.0,1,2211,50,1,19,0,2,11,44,46,1,1,0,1,0.522127716570892
8400.0,0,719,50,0,1,0,1,2,47,51,6,4,1,1,0.5221353823241518
6500.0,0,1070,0,12,9,1,1,6,34,55,5,3,0,1,0.5221389654932634
8400.0,0,3323,0,1,10,2,0,2,60,30,3,4,1,1,0.5221444323345604
9000.0,0,2690,50,10,26,0,0,7,40,47,1,5,1,1,0.5221467460292469
7200.0,0,3117,25,3,21,1,0,6,39,56,5,2,0,1,0.5221614046241789
8250.0,0,2353,50,9,25,0,0,2,47,53,6,5,1,1,0.52218579748874
7150.0,0,187,50,14,20,0,1,13,41,56,2,3,0,1,0.5221912716432158
7800.0,0,3282,50,9,2,0,0,3,60,52,0,3,0,1,0.5222010984415084
7700.0,0,1996,25,5,23,1,0,8,46,34,1,4,1,1,0.5222066693416944
8400.0,0,2510,25,9,26,2,2,8,49,30,5,4,1,1,0.5222084427282666
9000.0,0,3061,25,3,20,1,0,1,49,49,7,5,1,1,0.5222230681315472
9000.0,0,384,25,12,13,1,1,2,38,26,3,5,1,1,0.522225486357664
7150.0,0,3241,25,10,12,2,1,5,37,48,4,3,0,1,0.5222273322810369
8400.0,0,811,100,5,2,1,1,6,33,47,2,4,1,1,0.522231988640692
8400.0,0,209,100,12,1,1,2,15,32,59,0,4,1,1,0.5222402395507687
7200.0,0,226,100,10,27,0,0,6,39,28,0,2,0,1,0.5222508208859568
6500.0,1,338,75,2,21,1,0,9,55,58,5,3,0,1,0.5222579295947225
7200.0,0,3153,25,4,24,0,1,2,45,34,4,2,0,1,0.5222763014697737
7700.0,0,972,100,10,14,0,2,5,60,43,5,4,1,1,0.5222933446104333
8250.0,0,2236,75,10,15,0,1,5,45,46,2,5,1,1,0.5223023750572032
9000.0,0,2991,25,2,19,1,2,17,30,49,0,5,1,1,0.5223178896609701
6500.0,0,532,0,7,26,0,1,9,39,31,2,3,0,1,0.522325165064065
7200.0,0,1417,25,3,23,0,1,11,33,35,0,2,0,1,0.5223283624778814
7200.0,0,1627,100,3,3,1,1,5,41,39,1,2,0,1,0.5223365167548395
7800.0,0,613,100,9,12,1,1,5,41,49,5,3,0,1,0.5223407536052831
7200.0,0,861,50,10,25,0,2,19,53,57,2,2,0,1,0.5223585750323209
7700.0,0,2394,50,4,7,1,1,15,52,59,0,4,1,1,0.5223618330661247
6750.0,0,1405,50,1,23,0,0,14,34,53,0,5,1,1,0.5223705924158668
9000.0,0,3112,75,2,20,1,0,9,33,46,0,5,1,1,0.5223850855095726
6500.0,0,2483,25,9,28,0,0,6,53,50,4,3,0,1,0.5223919023242383
7200.0,0,12,0,5,16,0,2,12,33,38,2,2,0,1,0.5224084337719723
7800.0,0,3236,100,12,24,1,1,5,46,53,5,3,0,1,0.5224188529127732
7500.0,0,2445,50,8,1,0,0,1,33,49,0,5,1,1,0.5224225794451495
6600.0,0,3003,50,8,27,2,0,6,58,58,8,1,0,1,0.5224275377263481
8250.0,0,14,50,5,17,1,2,7,43,25,4,5,1,1,0.5224342018118326
7800.0,0,2001,50,7,18,0,2,8,41,53,5,3,0,1,0.5224389207855997
7700.0,0,80,100,3,6,1,2,11,41,41,2,4,1,1,0.522439193608866
7200.0,0,1192,75,9,4,1,2,10,34,42,0,2,0,1,0.5224420082442944
7200.0,0,396,100,8,16,1,2,7,30,23,1,2,0,1,0.5224681853849591
6500.0,0,647,50,11,13,0,2,11,50,46,2,3,0,1,0.5224715074247764
7200.0,0,425,0,6,15,1,2,9,36,25,2,2,0,1,0.5224726700091747
9000.0,0,1263,25,0,15,1,2,17,51,56,4,5,1,1,0.5224823750170008
6600.0,1,1112,0,8,25,1,1,2,54,24,4,1,0,1,0.5224826113331269
7800.0,0,1577,25,13,24,1,1,4,30,31,3,3,0,1,0.5224888499017115
7200.0,0,1046,100,9,27,1,0,7,32,59,6,2,0,1,0.5225035673456842
9000.0,0,585,75,9,12,1,1,3,47,35,4,5,1,1,0.5225085192766727
7800.0,0,2785,75,4,28,2,0,2,40,37,6,3,0,1,0.522518802360153
8250.0,0,1273,25,14,6,1,2,4,35,43,4,5,1,1,0.5225305005612478
6600.0,0,1072,0,11,5,2,2,14,36,46,1,2,0,1,0.522530659868435
8400.0,0,1681,100,5,15,1,1,10,41,54,3,4,1,1,0.5225327411578208
7200.0,1,2656,25,12,27,1,1,8,40,43,1,2,0,1,0.5225341826688683
9000.0,0,557,100,1,24,1,2,5,42,25,6,5,1,1,0.5225353497961647
8250.0,0,1927,0,12,18,1,0,13,50,53,0,5,1,1,0.5225404860569851
7700.0,0,1783,0,13,8,1,1,5,60,47,4,4,1,1,0.5225453404042087
6600.0,0,3052,25,5,12,0,0,6,37,51,0,1,0,1,0.5225453637728287
7000.0,0,909,0,13,23,0,0,11,59,57,3,4,1,1,0.522576267351725
7800.0,0,22,0,1,7,0,0,3,42,53,6,3,0,1,0.5225902983985986
6600.0,1,2115,25,14,9,0,0,2,37,60,1,1,0,1,0.5225975387075894
7150.0,0,966,50,11,22,0,1,11,32,48,1,3,0,1,0.5226010536163168
7800.0,0,3281,100,7,4,0,2,1,59,28,0,3,0,1,0.5226048845642908
7700.0,0,2044,0,6,11,0,0,1,57,45,4,4,1,1,0.5226089049989846
6600.0,0,1016,100,7,6,0,0,1,39,42,1,2,0,1,0.5226107283376594
7000.0,0,1898,100,0,14,0,2,2,57,22,3,4,1,1,0.5226168636092703
7500.0,0,1776,75,13,29,1,1,4,51,30,4,5,1,1,0.5226194309990161
7500.0,0,3199,75,9,17,1,1,14,59,60,1,5,1,1,0.5226216208398358
6600.0,0,1598,75,8,27,0,1,9,44,56,5,1,0,1,0.5226361513699291
7200.0,0,1221,50,11,28,0,1,4,44,29,3,2,0,1,0.5226447318584893
6750.0,1,1932,0,4,17,0,2,1,45,46,7,5,1,1,0.5226474189852933
8250.0,1,442,25,12,25,1,0,9,36,56,3,5,1,1,0.5226570634379349
7150.0,0,2156,25,5,1,0,2,7,55,42,1,3,0,1,0.522668801191122
7700.0,0,2168,100,9,26,2,1,13,52,38,1,4,1,1,0.5226721257521841
9000.0,0,7,0,10,11,0,1,10,60,59,5,5,1,1,0.5226759151458141
6600.0,0,1084,100,4,13,1,0,6,54,46,3,1,0,1,0.5226930521393371
6600.0,0,311,100,1,28,1,2,11,38,34,5,1,0,1,0.5226951059727531
7500.0,0,1691,50,3,23,1,2,7,32,30,4,5,1,1,0.5227006331577233
9000.0,0,1937,25,1,11,0,0,9,35,57,1,5,1,1,0.5227251451561522
7500.0,0,1415,50,2,11,0,1,1,53,48,7,5,1,1,0.5227332001422339
7800.0,0,1512,0,8,16,0,1,7,30,40,1,3,0,1,0.5227348920466096
7800.0,0,2871,0,11,16,0,2,8,44,60,5,3,0,1,0.5227555930066434
7150.0,0,1551,100,12,10,1,2,11,56,45,1,3,0,1,0.5227718479524616
8250.0,0,1244,0,0,21,1,2,13,49,47,6,5,1,1,0.5227811449360572
6600.0,0,520,75,6,26,0,2,10,44,53,7,1,0,1,0.5227980542092258
7200.0,0,488,25,13,10,0,2,5,37,54,6,2,0,1,0.5227987747758231
9000.0,0,646,75,12,20,0,1,7,48,35,1,5,1,1,0.5228030092703667
6500.0,0,3179,0,1,6,0,2,2,37,52,6,3,0,1,0.522813422887537
6600.0,0,2397,100,3,2,1,1,3,30,57,4,2,0,1,0.5228163819048758
9000.0,0,2924,75,6,0,1,2,10,49,55,1,5,1,1,0.5228399518524149
7800.0,0,1341,50,1,16,1,0,2,52,37,5,3,0,1,0.5228520774494958
7700.0,0,507,25,5,23,1,2,19,51,40,1,4,1,1,0.5228546908360406
7150.0,0,2976,75,0,13,0,2,5,53,38,3,3,0,1,0.5228616818276968
7500.0,0,1838,100,7,17,1,0,5,39,60,5,5,1,1,0.5228892904102618
6750.0,0,965,25,10,22,1,2,18,47,56,3,5,1,1,0.5228932049381031
7800.0,0,2687,100,1,8,1,1,8,53,50,2,3,0,1,0.5229017122859779
8250.0,0,1759,0,3,11,1,2,6,30,52,7,5,1,1,0.5229042558356274
7200.0,0,1544,25,8,25,1,0,5,51,33,3,2,0,1,0.5229098629052893
8400.0,0,1213,0,12,18,1,2,3,52,30,6,4,1,1,0.5229144212298309
6600.0,0,3106,0,2,24,0,0,4,41,48,4,2,0,1,0.5229251193840334
7150.0,1,1064,100,10,16,1,1,4,57,28,0,3,0,1,0.5229306002864464
9000.0,0,2327,75,10,10,1,2,10,46,41,0,5,1,1,0.5229398996357535
8250.0,0,1367,25,7,2,0,1,6,55,55,3,5,1,1,0.5229455882326125
6750.0,1,3322,100,4,26,0,1,1,39,58,6,5,1,1,0.5229533046186715
6600.0,0,93,25,5,17,1,1,7,55,36,5,1,0,1,0.5230054475961926
6600.0,0,200,100,7,12,2,0,3,49,35,4,2,0,1,0.523012955886021
6600.0,0,643,75,3,22,1,1,12,58,40,3,1,0,1,0.5230144045945234
7700.0,0,44,75,11,2,0,2,5,44,55,5,4,1,1,0.5230164006726895
7800.0,1,856,75,11,21,2,0,8,55,55,4,3,0,1,0.523022225675796
9000.0,0,873,100,12,6,1,2,2,49,55,8,5,1,1,0.5230294636021512
7200.0,0,2039,0,2,3,2,1,6,47,29,1,2,0,1,0.5230486706934616
7200.0,0,1305,50,14,18,1,2,12,50,39,1,2,0,1,0.5230698592237154
7200.0,0,1750,0,10,10,1,1,4,38,46,4,2,0,1,0.5230705990331374
6750.0,0,16,0,10,13,1,0,6,54,59,7,5,1,1,0.5230940645993614
7800.0,0,2400,100,13,17,1,1,2,54,27,1,3,0,1,0.523099454850921
8250.0,0,1727,50,0,26,1,2,14,49,32,2,5,1,1,0.523100028894738
9000.0,0,3383,0,13,18,0,2,2,39,27,1,5,1,1,0.5231031935129453
6600.0,0,910,50,9,8,1,0,5,44,37,0,1,0,1,0.5231191917258624
7800.0,0,1948,50,1,24,0,2,2,32,27,5,3,0,1,0.5231226874313526
7500.0,0,3368,0,7,25,0,1,9,31,42,0,5,1,1,0.5231250735228802
8250.0,0,2037,25,8,29,2,2,15,58,39,4,5,1,1,0.5231282682701948
8400.0,0,2115,0,3,27,0,1,9,45,60,7,4,1,1,0.5231308420905476
8400.0,0,1942,100,7,4,0,2,11,46,55,0,4,1,1,0.523135889834222
7500.0,0,176,75,4,23,1,1,8,41,30,3,5,1,1,0.5231575460613745
8250.0,0,511,0,10,24,1,0,16,40,50,0,5,1,1,0.5231582338052293
7700.0,0,1729,75,4,14,0,2,3,41,46,6,4,1,1,0.5231658268521665
7800.0,0,2255,0,11,8,0,2,4,39,50,4,3,0,1,0.5231740214168793
7500.0,0,3283,0,9,14,1,2,7,55,55,6,5,1,1,0.5232243411128772
7150.0,0,391,0,7,29,0,2,12,30,36,3,3,0,1,0.5232421805927273
6600.0,0,2608,75,6,12,1,1,3,51,59,7,1,0,1,0.523261816756009
9000.0,0,1523,0,2,18,1,2,4,31,42,8,5,1,1,0.5232737563167047
8400.0,0,2188,75,6,14,0,2,8,33,53,3,4,1,1,0.5232785909707427
9000.0,0,1118,75,6,6,1,1,5,52,38,2,5,1,1,0.5232924795457375
7800.0,1,1712,75,2,24,1,2,8,44,51,6,3,0,1,0.5232932262907226
8250.0,0,648,25,10,25,0,2,9,33,51,6,5,1,1,0.5233224455011702
8250.0,0,1874,75,9,26,1,1,11,38,56,4,5,1,1,0.5233232560269667
7200.0,0,2161,50,10,6,0,0,1,44,43,0,2,0,1,0.5233250293774879
7500.0,0,564,25,3,2,1,0,6,39,39,0,5,1,1,0.5233510685708801
6750.0,0,2526,25,12,9,1,1,12,45,58,0,5,1,1,0.5233564585000343
8400.0,0,2109,75,4,5,0,0,1,60,36,0,4,1,1,0.5233861654869885
9000.0,0,1242,25,12,3,1,2,6,43,40,2,5,1,1,0.5233972410477398
6600.0,0,1824,25,10,26,1,1,16,56,44,0,2,0,1,0.5233974288272024
8400.0,0,482,25,2,27,1,1,17,41,50,3,4,1,1,0.5234003763371061
9000.0,0,437,75,4,12,1,1,2,53,27,4,5,1,1,0.5234050049615935
6750.0,0,1040,0,1,1,1,0,8,59,45,1,5,1,1,0.5234075863071728
8400.0,0,2285,0,14,14,0,1,6,46,41,0,4,1,1,0.523410685736049
8400.0,0,808,25,5,14,1,0,6,54,26,0,4,1,1,0.5234138174154157
7800.0,0,974,50,5,16,0,1,4,47,60,8,3,0,1,0.5234377526404435
8400.0,0,751,75,3,18,0,2,8,32,24,0,4,1,1,0.5234462456150552
8250.0,0,2307,25,2,15,1,1,7,43,52,5,5,1,1,0.5234537611405353
8250.0,0,1590,50,13,20,0,2,5,33,59,7,5,1,1,0.523466755565723
8250.0,0,6,100,6,13,0,2,18,52,59,1,5,1,1,0.523482328903174
7700.0,0,1386,0,8,3,1,2,15,58,49,0,4,1,1,0.5234839025739252
6750.0,0,833,75,6,18,1,2,12,42,29,0,5,1,1,0.523487822042188
8400.0,0,107,50,12,28,0,2,12,49,24,0,4,1,1,0.5234909612437536
6600.0,0,1761,25,1,4,0,2,1,53,37,5,1,0,1,0.5234931435275263
6600.0,0,1030,25,14,18,0,2,8,54,41,3,1,0,1,0.5235107695144077
7800.0,0,547,50,3,21,1,1,6,46,25,3,3,0,1,0.5235212426096217
7000.0,0,294,0,12,6,1,2,10,58,48,4,4,1,1,0.5235214939868884
6500.0,1,2418,50,5,7,0,1,3,37,58,2,3,0,1,0.5235312706044255
7000.0,0,1067,50,5,15,1,0,5,31,56,5,4,1,1,0.5235355989925523
7200.0,0,3090,75,1,11,1,1,10,38,49,0,2,0,1,0.5235487665461678
6600.0,0,2142,0,4,18,1,1,11,30,49,2,1,0,1,0.5235543787611848
7150.0,0,756,75,3,15,0,1,12,60,56,3,3,0,1,0.5235580140877036
6750.0,0,623,0,12,7,0,2,4,34,35,2,5,1,1,0.5235616414327968
6600.0,0,1791,0,11,4,1,2,13,58,52,1,1,0,1,0.5235682463772999
6600.0,0,212,75,12,24,1,2,15,49,32,0,1,0,1,0.5235786080997484
7150.0,0,1824,0,4,16,1,1,6,48,59,8,3,0,1,0.5235823177056832
8400.0,0,3134,100,9,11,1,1,4,49,47,2,4,1,1,0.5235844525191737
9000.0,0,3100,75,4,5,0,0,4,56,57,1,5,1,1,0.523592189436421
6600.0,0,3226,75,6,28,1,0,2,40,56,7,1,0,1,0.5236034637218316
8400.0,0,2422,75,4,28,1,0,10,40,59,4,4,1,1,0.5236134992831017
7800.0,0,3052,50,4,8,1,1,7,52,55,3,3,0,1,0.5236182359483044
9000.0,0,2033,100,12,20,1,0,2,33,32,0,5,1,1,0.5236198792586253
7500.0,0,1577,100,13,21,0,0,6,47,55,2,5,1,1,0.5236233955180332
9000.0,0,1597,50,9,26,1,0,15,46,53,0,5,1,1,0.5236481742917025
6600.0,0,281,75,8,6,2,0,2,42,41,4,1,0,1,0.5236588622678311
7800.0,0,1275,100,6,13,1,2,1,47,24,4,3,0,1,0.5236791354030622
6600.0,0,1017,75,10,14,1,2,7,31,26,0,2,0,1,0.5236880596592635
6600.0,0,1513,25,5,20,1,0,6,58,43,4,2,0,1,0.5237013472363958
7500.0,0,1348,0,7,16,1,2,8,45,42,5,5,1,1,0.5237169874342231
8400.0,0,2180,100,11,20,0,1,1,38,31,1,4,1,1,0.5237228970224034
6500.0,0,983,25,12,14,1,0,5,52,51,4,3,0,1,0.5237232466719928
7200.0,0,1868,0,2,23,0,1,1,41,45,8,2,0,1,0.5237253099258117
7800.0,0,364,100,8,26,0,0,7,60,58,6,3,0,1,0.5237262622964935
7200.0,0,1449,50,10,26,0,1,6,46,49,5,2,0,1,0.5237303175998337
6600.0,0,2330,100,1,13,1,2,13,54,50,2,1,0,1,0.5237315602861224
8400.0,0,2697,25,12,27,1,2,6,31,52,7,4,1,1,0.5237342282102202
8400.0,0,1726,0,6,6,1,0,1,34,59,6,4,1,1,0.5237405039847693
9000.0,0,2765,50,0,24,1,0,14,60,57,2,5,1,1,0.5237509425372159
6500.0,0,1951,50,0,4,1,0,6,59,59,4,3,0,1,0.5237547830745556
7800.0,0,2349,0,4,18,0,1,4,30,47,4,3,0,1,0.523773168627912
6500.0,0,233,25,8,3,1,2,7,52,42,4,3,0,1,0.5237848490744891
7800.0,0,291,0,3,4,0,2,15,56,51,1,3,0,1,0.5237876556238377
7800.0,0,1704,50,3,3,0,0,6,41,59,1,3,0,1,0.523804008546385
6750.0,0,837,75,4,18,0,0,4,49,43,3,5,1,1,0.5238138270875691
7800.0,0,1445,100,0,22,0,2,8,43,60,8,3,0,1,0.523826726091579
9000.0,0,642,0,10,15,0,1,8,53,42,2,5,1,1,0.5238352489610967
9000.0,0,1276,100,14,12,1,0,3,56,40,1,5,1,1,0.5238402647760404
7000.0,0,2789,0,12,17,1,0,6,36,59,3,4,1,1,0.5238413079683213
8250.0,1,1519,0,6,20,1,1,3,51,51,7,5,1,1,0.5238423568255929
6750.0,0,2570,25,10,29,1,0,7,46,31,0,5,1,1,0.5238448814215638
6600.0,0,597,75,14,28,1,1,10,51,36,2,2,0,1,0.523849242360709
6600.0,0,2716,100,3,24,0,2,1,54,39,7,1,0,1,0.5238503576414032
7800.0,0,703,100,4,12,0,1,11,53,51,1,3,0,1,0.5238552333480279
8400.0,0,1644,50,12,28,1,0,6,51,26,0,4,1,1,0.5238768561412797
6750.0,0,3006,50,6,10,1,2,5,57,58,7,5,1,1,0.5238833222352707
9000.0,0,2552,0,11,16,0,1,2,40,48,4,5,1,1,0.5238897519424485
9000.0,0,3361,25,8,19,0,1,3,32,34,0,5,1,1,0.5238903428035252
9000.0,0,1692,50,10,22,1,2,12,54,44,3,5,1,1,0.5238924261352512
7200.0,0,923,100,8,13,0,2,10,54,57,4,2,0,1,0.5239017726876989
6600.0,0,883,100,1,13,0,2,8,30,46,3,2,0,1,0.5239044481451293
9000.0,0,3052,75,7,13,1,2,3,36,23,0,5,1,1,0.5239150498607941
7200.0,0,3057,25,2,20,0,2,15,31,53,0,2,0,1,0.5239320934487111
7200.0,0,367,0,14,18,0,0,7,32,53,2,2,0,1,0.52394084432786
6600.0,0,190,0,6,4,1,2,6,35,44,5,1,0,1,0.5239453488765646
7800.0,0,3223,75,7,24,0,2,11,37,49,1,3,0,1,0.5239534983771783
9000.0,0,1545,0,10,20,1,1,13,60,38,0,5,1,1,0.5239626391562888
7200.0,0,1923,75,13,17,0,0,3,59,43,1,2,0,1,0.5239694849697025
6750.0,0,3366,100,4,28,0,1,6,60,33,1,5,1,1,0.5239731907513675
6750.0,0,41,0,6,4,1,2,1,43,31,6,5,1,1,0.5239745222805868
7200.0,0,535,0,1,0,1,2,10,49,54,5,2,0,1,0.5239776945526705
6500.0,0,1425,0,3,13,0,2,9,32,32,0,3,0,1,0.5239885580058368
7800.0,0,1712,25,5,16,0,1,2,48,23,1,3,0,1,0.5239952224196386
7200.0,0,1316,50,14,29,1,1,6,37,49,6,2,0,1,0.5240074172006318
9000.0,0,359,50,4,0,0,2,2,45,29,2,5,1,1,0.5240123232311906
7200.0,0,2847,0,9,23,0,2,1,38,39,6,2,0,1,0.5240192816867308
6600.0,0,1169,50,12,17,1,0,9,39,52,1,2,0,1,0.5240230009794156
6750.0,0,725,75,8,7,0,0,2,60,34,0,5,1,1,0.5240237606675429
6750.0,0,984,25,2,26,0,1,7,32,40,4,5,1,1,0.5240275721112404
8250.0,0,1594,0,5,16,0,1,4,49,51,6,5,1,1,0.5240276651315906
7200.0,0,3364,50,8,13,1,1,5,59,58,5,2,0,1,0.5240330844188329
6500.0,0,1586,100,12,18,0,2,8,45,46,2,3,0,1,0.5240399474470888
7800.0,0,1786,25,13,24,0,1,9,31,43,0,3,0,1,0.5240422924133846
8400.0,0,1861,100,5,9,0,1,2,40,58,5,4,1,1,0.5240697837533166
7700.0,0,401,50,4,25,0,0,4,32,22,0,4,1,1,0.5240902431493606
8250.0,0,3099,50,4,11,0,1,3,40,47,2,5,1,1,0.5240936072819578
8250.0,0,2304,0,0,20,1,2,10,38,31,2,5,1,1,0.5240957412040904
6600.0,0,982,25,10,23,1,2,16,53,50,3,2,0,1,0.5241098382481809
7150.0,0,2862,0,8,25,1,2,17,50,54,2,3,0,1,0.5241141768021523
8400.0,0,1136,100,0,5,1,2,7,40,42,3,4,1,1,0.5241307678865591
7000.0,0,1947,0,2,9,1,0,5,44,54,4,4,1,1,0.5241399365415267
6500.0,0,2411,50,4,7,1,1,4,46,51,4,3,0,1,0.5241527744193871
6600.0,0,1933,0,11,18,0,1,8,60,41,1,1,0,1,0.5241532465481967
7200.0,0,2859,100,7,22,0,2,5,59,42,4,2,0,1,0.5241545906037653
7150.0,0,620,25,8,14,0,2,3,33,49,7,3,0,1,0.5241656174544481
6750.0,0,3327,25,9,8,1,0,6,48,58,1,5,1,1,0.5241710592656247
7800.0,0,1201,50,4,11,0,0,5,54,53,3,3,0,1,0.524183252029116
6600.0,0,2973,50,12,26,0,2,5,31,52,5,1,0,1,0.5242016787698918
7800.0,0,3361,100,2,28,1,1,4,43,57,8,3,0,1,0.5242275626246832
6500.0,1,34,0,3,22,1,1,13,60,32,0,3,0,1,0.5242368167964975
7200.0,0,2797,75,1,22,1,2,8,59,51,7,2,0,1,0.5242514888121096
7800.0,0,1474,50,4,26,1,1,11,59,49,5,3,0,1,0.5242988107271084
6500.0,0,2218,0,3,23,1,2,8,40,24,2,3,0,1,0.5243076822452295
6600.0,0,735,50,4,10,1,1,7,38,45,3,1,0,1,0.5243138936758795
7150.0,0,2114,25,2,8,0,2,8,48,50,3,3,0,1,0.5243147057576875
7200.0,0,2095,25,12,12,1,2,13,34,56,1,2,0,1,0.5243289186204578
7200.0,0,201,25,2,10,0,2,16,53,55,2,2,0,1,0.524347341364426
6600.0,0,1216,75,7,10,1,2,3,48,38,5,2,0,1,0.5243570911828499
9000.0,0,1635,0,8,20,0,2,3,53,42,7,5,1,1,0.5243582769724617
8250.0,0,2287,50,1,21,2,0,10,45,39,1,5,1,1,0.5243630635375522
7700.0,0,2003,75,13,14,0,2,3,39,34,1,4,1,1,0.5243672627120484
7200.0,0,993,100,4,3,0,0,2,35,50,1,2,0,1,0.5243720973045506
6750.0,0,2314,100,8,19,1,1,2,38,22,0,5,1,1,0.5243796237708312
6600.0,0,341,0,1,29,0,0,9,35,46,4,2,0,1,0.5243912779487222
8400.0,1,2698,100,2,15,0,1,2,52,42,1,4,1,1,0.524394140872781
8400.0,0,2081,75,3,8,1,1,10,49,47,0,4,1,1,0.5243948715529085
6750.0,0,1339,50,6,24,0,1,4,58,44,6,5,1,1,0.524397306622065
6600.0,0,680,50,14,28,0,1,10,56,52,4,2,0,1,0.5244013692097403
