Monthly_Salary,Risigned_enc,Hire_Date_enc,Remote_Work_Frequency,Sick_Days,Overtime_Hours,Gender_enc,Promotions,Team_Size,Work_Hours_Per_Week,Age,Department_enc,Performance_Score,High_Performance,High_Salary,propensity_score
4550.0,1,1903,100,1,24,0,1,11,55,55,2,3,0,0,0.5226930131212871
6000.0,0,2481,0,6,16,1,1,7,36,59,6,5,1,0,0.5226945193344661
6000.0,0,1889,50,12,10,1,1,1,60,56,8,2,0,0,0.5227078671575924
5250.0,0,1143,0,8,19,0,2,11,60,59,7,5,1,0,0.5227082929649158
4950.0,1,762,75,2,3,0,1,2,49,39,1,1,0,0,0.5227125701287202
4900.0,0,405,50,4,12,0,2,5,46,23,2,4,1,0,0.5227162855987251
4900.0,0,553,0,5,26,0,1,5,42,37,6,4,1,0,0.5227214891167574
5850.0,0,2538,50,5,9,1,0,2,34,59,5,3,0,0,0.5227310881449799
6300.0,1,1393,25,12,29,0,2,15,42,53,1,4,1,0,0.522746002351199
4550.0,0,1819,25,2,24,1,2,9,48,29,4,3,0,0,0.5227496554952715
5850.0,0,793,75,13,15,0,0,4,41,39,0,3,0,0,0.5227537179247714
5400.0,0,1397,100,5,4,0,2,3,36,28,0,2,0,0,0.5227652883668228
6000.0,0,2704,25,9,3,0,2,6,47,41,0,2,0,0,0.5227694853404856
4200.0,0,12,75,3,8,1,0,4,41,45,4,2,0,0,0.5227701152635658
3850.0,1,277,75,14,15,1,1,2,30,42,3,1,0,0,0.5227876771102803
4550.0,0,1628,25,10,13,1,1,1,57,49,8,3,0,0,0.5228156496795223
5600.0,0,448,75,4,18,0,1,12,40,46,1,4,1,0,0.5228179359338918
4550.0,0,305,25,13,10,1,1,6,48,50,5,3,0,0,0.5228493061373687
5500.0,0,1301,0,13,17,0,0,9,44,59,2,1,0,0,0.5228550542992316
5600.0,0,2242,0,12,25,1,1,16,31,53,0,4,1,0,0.5228769067351733
4900.0,0,1662,25,11,2,0,2,2,31,50,4,4,1,0,0.5228813862620999
4200.0,1,1145,25,3,15,2,0,1,50,52,8,2,0,0,0.5228971393416396
4950.0,1,2666,75,9,19,0,2,1,51,32,2,1,0,0,0.5229074476683144
4900.0,0,2830,100,3,27,0,2,1,57,24,5,4,1,0,0.5229080718120226
5600.0,0,2292,75,8,4,1,1,4,59,33,0,4,1,0,0.5229128077139293
3850.0,0,2474,0,4,22,0,2,5,51,30,4,1,0,0,0.5229370678468814
5600.0,0,1761,100,4,29,1,0,6,58,28,2,4,1,0,0.522966115547692
5850.0,0,2090,100,7,10,1,0,6,55,43,0,3,0,0,0.5229680830687191
4200.0,0,1628,75,11,2,0,1,5,35,51,0,2,0,0,0.5229681318173606
5600.0,0,638,75,10,14,1,1,15,52,60,2,4,1,0,0.5229781356597936
4400.0,0,2076,25,11,12,0,1,2,45,43,3,1,0,0,0.5229849690558441
5600.0,0,932,75,4,17,0,2,7,34,47,5,4,1,0,0.5229872942956679
4950.0,0,1329,0,7,23,0,2,17,57,45,1,1,0,0,0.5229922854534289
6000.0,0,1688,100,12,10,0,2,4,33,34,0,5,1,0,0.5230126414501796
5400.0,0,143,100,11,16,1,1,9,55,39,2,2,0,0,0.5230183132618447
4950.0,0,806,75,3,22,1,1,16,54,54,3,1,0,0,0.5230196763898365
3850.0,0,908,75,13,8,0,2,13,44,55,0,1,0,0,0.5230304996896729
5250.0,0,2756,25,11,2,0,1,1,53,57,4,5,1,0,0.5230338675216085
6300.0,0,1453,25,4,19,1,1,13,44,47,2,4,1,0,0.5230351001354313
4400.0,0,399,0,4,8,0,2,9,55,34,2,1,0,0,0.523040965356258
5600.0,0,1254,75,14,24,1,1,10,55,46,3,4,1,0,0.5230436650501039
6300.0,0,2100,25,9,5,1,1,8,42,55,2,4,1,0,0.5230478024133681
6000.0,0,1071,75,3,6,1,1,1,49,43,6,2,0,0,0.5230543854968427
5850.0,0,2453,25,3,16,0,1,12,39,51,0,3,0,0,0.5230738987052216
3850.0,0,3018,25,10,28,0,2,10,33,54,4,1,0,0,0.5230847389769827
4550.0,0,2981,25,8,24,0,1,2,58,25,2,3,0,0,0.5230864976539036
4800.0,0,505,25,0,19,0,1,7,49,51,7,2,0,0,0.5230906867280904
4400.0,0,517,75,0,28,1,0,8,50,35,4,1,0,0,0.5231099323492683
6000.0,0,1735,25,2,4,1,2,8,60,24,0,5,1,0,0.5231145370001596
5850.0,0,975,25,13,11,0,1,3,38,30,0,3,0,0,0.5231273690741076
4950.0,0,834,25,12,13,1,0,2,47,57,7,1,0,0,0.5231318229228132
4550.0,0,2862,50,9,4,1,1,3,51,35,0,3,0,0,0.523140082514373
5850.0,0,558,50,14,7,1,0,4,57,39,1,3,0,0,0.523146843436641
6050.0,0,3019,0,9,11,1,2,9,55,33,0,1,0,0,0.5231579935715761
6000.0,0,1270,0,9,17,1,2,3,49,30,6,5,1,0,0.5231647615245013
4400.0,0,3123,0,7,29,1,2,7,50,48,8,1,0,0,0.5231927377037834
5250.0,0,620,100,11,13,1,2,1,57,26,5,5,1,0,0.5231965764472176
4800.0,0,1374,0,13,8,1,1,1,34,36,3,2,0,0,0.5232017016897387
5600.0,0,182,100,6,3,0,1,7,33,51,1,4,1,0,0.5232074329021148
4200.0,0,2934,25,8,18,0,0,7,53,47,0,2,0,0,0.5232164686534772
6300.0,1,2633,100,2,20,1,2,15,38,55,0,4,1,0,0.5232225100932022
6000.0,0,320,75,11,22,1,2,13,45,33,1,2,0,0,0.5232229344632504
4900.0,0,456,100,11,21,0,1,3,33,56,7,4,1,0,0.5232317969991217
5850.0,0,2316,0,9,25,0,2,10,60,29,1,3,0,0,0.5232415100037365
4400.0,0,3236,25,2,26,0,1,10,55,59,5,1,0,0,0.5232743182177365
5500.0,0,3121,0,10,22,1,1,5,53,36,3,1,0,0,0.5232846472674724
4900.0,1,429,0,12,18,0,2,16,51,54,0,4,1,0,0.523290312116831
5400.0,0,2793,25,0,9,1,1,2,38,55,7,2,0,0,0.5233297886605841
6000.0,0,2079,100,10,13,1,2,9,53,44,2,2,0,0,0.523338158876132
5200.0,0,580,75,4,6,1,2,15,37,58,2,3,0,0,0.523360552603437
3850.0,0,130,0,1,6,1,0,8,46,43,2,1,0,0,0.5233729582552739
4900.0,0,3191,25,12,25,1,1,9,53,49,3,4,1,0,0.5233862078766666
5200.0,0,1667,50,8,4,0,0,7,54,56,0,3,0,0,0.5233910118591057
5200.0,0,1482,75,1,17,1,1,18,47,60,1,3,0,0,0.5233987004633993
5200.0,0,1619,50,6,4,0,1,6,60,45,1,3,0,0,0.5234123068527672
4550.0,0,515,75,6,12,1,2,19,43,54,0,3,0,0,0.5234308998572422
4400.0,0,1989,25,0,5,2,2,8,55,22,1,1,0,0,0.5234582956703819
4950.0,0,3181,50,0,28,1,0,17,48,57,0,1,0,0,0.5234591281426768
5600.0,0,1413,100,8,11,0,1,5,60,34,0,4,1,0,0.5234654216511961
5200.0,0,2556,0,11,9,0,1,7,31,57,1,3,0,0,0.5234689010821508
4400.0,0,762,0,3,26,0,2,19,46,50,2,1,0,0,0.5234783258556088
5850.0,0,2517,25,5,25,1,0,10,47,58,4,3,0,0,0.5234807409217972
4900.0,0,2845,25,1,26,0,1,12,57,52,3,4,1,0,0.5234852109129288
6050.0,0,2863,0,4,21,1,1,3,59,28,4,1,0,0,0.5234935332381981
3850.0,0,2886,0,4,15,0,0,3,57,37,1,1,0,0,0.5234993481727273
5250.0,0,754,0,4,2,0,1,3,48,51,5,5,1,0,0.5235012678239462
4550.0,0,1130,100,1,19,0,0,8,45,60,4,3,0,0,0.5235073920869097
5500.0,0,0,0,1,19,0,2,14,38,53,5,1,0,0,0.5235093587287013
6300.0,0,2969,50,13,21,0,1,1,46,45,4,4,1,0,0.5235105380189269
4550.0,0,16,100,5,26,2,0,18,38,57,2,3,0,0,0.5235211937008903
4550.0,0,266,0,9,0,0,2,8,55,39,1,3,0,0,0.5235321981108982
5200.0,0,1666,75,1,14,0,2,19,50,60,0,3,0,0,0.5235545199578839
5600.0,0,3191,50,0,11,2,2,17,53,57,2,4,1,0,0.5235628769387684
6050.0,0,3213,75,11,11,1,1,1,50,53,5,1,0,0,0.523591119291254
4800.0,1,2471,25,1,11,1,1,4,50,46,3,2,0,0,0.5236005396378046
4900.0,0,705,100,13,23,2,1,14,49,47,2,4,1,0,0.5236049209649677
4550.0,0,769,0,12,8,1,0,9,46,48,0,3,0,0,0.523616884957259
3850.0,0,3297,50,0,11,0,1,4,42,51,3,1,0,0,0.5236326931108845
6000.0,1,1642,100,8,28,2,2,9,44,30,2,2,0,0,0.523633419521005
6000.0,0,444,0,7,26,1,0,14,39,50,2,2,0,0,0.5236475479933126
4550.0,1,2326,0,1,12,1,2,3,32,35,3,3,0,0,0.523649359028609
3850.0,0,347,0,3,24,0,1,6,58,27,4,1,0,0,0.5236518669745547
4800.0,0,299,100,7,9,1,1,8,50,53,4,2,0,0,0.5236662352968935
5400.0,0,1156,25,11,23,0,1,5,41,38,3,2,0,0,0.5236715300145153
6050.0,0,2275,100,0,2,1,2,12,47,49,0,1,0,0,0.5236725756872505
5850.0,0,3067,25,0,13,1,1,3,51,38,4,3,0,0,0.5236766190064498
4950.0,0,2497,50,13,24,1,0,7,33,53,2,1,0,0,0.523688943168227
4900.0,0,1845,100,0,16,0,1,2,45,54,7,4,1,0,0.5236895442574384
4200.0,0,2638,100,0,26,1,2,14,45,33,0,2,0,0,0.5236971870688453
6050.0,1,773,25,12,26,0,1,7,60,40,2,1,0,0,0.5236975576025744
4400.0,0,233,25,10,23,1,1,19,32,59,1,1,0,0,0.5237100477543291
5250.0,0,3112,25,12,23,0,2,6,44,38,2,5,1,0,0.5237119866345854
4950.0,0,53,100,3,14,1,2,11,30,48,4,1,0,0,0.5237124518734497
4800.0,0,3392,50,9,6,0,1,4,53,57,2,2,0,0,0.5237132138278279
4950.0,0,2736,50,14,14,1,0,1,32,38,0,1,0,0,0.523722555132998
6000.0,0,2499,75,2,6,2,2,2,44,39,6,5,1,0,0.5237272291990678
4550.0,0,1236,75,6,17,0,2,16,47,56,1,3,0,0,0.5237384917868619
4950.0,0,1530,50,11,29,1,0,14,40,55,1,1,0,0,0.5237410096055021
4900.0,0,83,100,12,19,2,0,8,35,42,2,4,1,0,0.5237453240691265
4900.0,0,2732,0,0,26,0,0,2,58,48,7,4,1,0,0.5237497092750694
5600.0,0,571,25,7,29,0,0,7,38,56,6,4,1,0,0.5237502868799927
6050.0,0,1556,25,10,3,1,0,7,34,55,0,1,0,0,0.5237812962283263
3850.0,0,261,25,3,21,0,2,9,37,27,2,1,0,0,0.5237960458183656
6050.0,0,1619,75,9,9,0,1,8,53,48,0,1,0,0,0.5238163081001586
4950.0,0,1531,75,12,1,0,0,2,48,51,0,1,0,0,0.5238163475458583
5850.0,0,416,25,0,24,0,2,13,53,30,2,3,0,0,0.5238350786840753
5600.0,0,583,0,0,7,1,2,12,49,47,4,4,1,0,0.5238352406095111
5850.0,0,2007,25,0,27,1,2,18,32,44,1,3,0,0,0.523842740133381
4550.0,0,2729,50,8,15,0,2,10,31,53,1,3,0,0,0.5238433314216822
6300.0,0,2267,25,13,26,1,1,6,56,25,1,4,1,0,0.5238587396414027
5850.0,0,2846,75,13,23,0,2,6,45,31,0,3,0,0,0.5238669127287804
5500.0,0,2011,75,14,5,1,2,3,48,43,3,1,0,0,0.5238691266291526
6000.0,0,2183,50,4,9,1,2,8,30,54,4,2,0,0,0.523873978236932
5600.0,0,2157,100,2,25,0,0,9,51,48,1,4,1,0,0.5238844961001276
4200.0,0,2646,0,8,27,1,1,13,44,59,4,2,0,0,0.5239016625012844
6050.0,0,578,75,10,11,1,2,1,37,32,5,1,0,0,0.5239080517219064
6000.0,0,3213,75,9,14,1,2,5,45,43,3,5,1,0,0.5239093662618457
5400.0,1,2757,0,14,26,1,1,1,52,43,5,2,0,0,0.5239198261427912
6000.0,0,1392,50,14,21,0,1,1,53,36,4,5,1,0,0.5239310283874639
5400.0,0,2355,0,12,29,2,0,14,51,52,2,2,0,0,0.5239370410500224
4200.0,0,3206,100,14,17,1,1,7,59,43,0,2,0,0,0.5239567424409274
5850.0,1,1351,100,7,16,0,2,6,58,38,1,3,0,0,0.5239585637859857
5400.0,0,2988,25,5,8,0,2,10,41,50,0,2,0,0,0.5239651393669715
4800.0,0,2485,100,8,28,0,0,7,59,54,3,2,0,0,0.5239845509129675
6000.0,0,2024,0,0,18,2,1,13,48,59,6,2,0,0,0.5239910209013704
6000.0,0,2642,25,3,29,1,2,5,51,29,6,2,0,0,0.5239954004804367
6050.0,0,2086,25,1,22,0,2,11,43,59,6,1,0,0,0.524004919506805
6000.0,0,3219,75,3,18,0,1,4,47,57,5,5,1,0,0.5240088094609884
4900.0,0,1181,25,7,27,1,0,6,59,41,5,4,1,0,0.5240112567462843
4900.0,0,217,0,12,29,1,2,17,55,37,2,4,1,0,0.5240283099105087
4550.0,0,723,0,12,12,1,0,3,58,43,4,3,0,0,0.5240589558262259
4200.0,0,1149,25,5,11,1,1,12,58,40,0,2,0,0,0.524067542507278
4400.0,1,171,75,8,15,1,2,7,54,43,4,1,0,0,0.5240703078642982
4900.0,0,491,25,11,3,1,2,9,41,36,0,4,1,0,0.5240779190653017
5850.0,0,2440,50,2,28,0,1,5,31,57,7,3,0,0,0.5241010937353854
4800.0,0,2032,100,14,23,0,2,16,47,59,0,2,0,0,0.5241192560915079
4900.0,0,690,25,7,17,1,2,17,57,44,1,4,1,0,0.5241212426279642
5250.0,0,663,0,5,6,0,1,8,55,47,2,5,1,0,0.5241271069868767
3850.0,0,123,50,3,3,1,2,10,53,53,5,1,0,0,0.5241285385458171
6000.0,0,3128,25,13,18,1,2,12,57,52,2,5,1,0,0.5241399627367939
6000.0,0,564,100,6,2,0,0,5,57,58,2,5,1,0,0.5241402900229497
6050.0,0,122,0,0,18,1,0,7,55,26,2,1,0,0,0.5241597983237343
4400.0,0,1035,0,8,27,1,0,1,54,26,5,1,0,0,0.5241654924767145
4800.0,0,613,75,12,21,0,1,7,39,39,1,2,0,0,0.5241706126255856
4900.0,0,1646,100,6,7,0,0,5,39,54,0,4,1,0,0.5241799921177301
6300.0,0,2932,75,14,3,1,2,1,36,53,4,4,1,0,0.5241920757270844
6300.0,1,2887,75,13,16,1,2,4,43,51,3,4,1,0,0.5241963810440061
4200.0,0,3186,25,2,23,1,1,10,49,43,2,2,0,0,0.5242023862034718
5400.0,0,2326,100,11,18,0,2,2,36,34,2,2,0,0,0.5242063670900623
4800.0,0,195,25,2,5,2,1,11,57,33,1,2,0,0,0.5242110849633568
3850.0,0,1244,75,5,7,0,0,1,57,57,5,1,0,0,0.5242125884251488
4900.0,0,1295,50,8,25,0,0,4,37,59,6,4,1,0,0.524219574594567
3850.0,0,479,75,0,16,1,2,14,42,46,3,1,0,0,0.5242274946828336
4800.0,0,532,75,13,12,0,1,5,31,40,0,2,0,0,0.5242349540598853
5400.0,0,2658,25,11,2,0,2,6,53,45,0,2,0,0,0.5242388830239549
4950.0,0,209,100,0,7,1,0,15,51,60,0,1,0,0,0.5242566355066341
5850.0,0,3343,50,3,21,1,2,12,31,55,3,3,0,0,0.5242667426484486
4400.0,0,1760,75,1,17,1,1,11,36,60,4,1,0,0,0.524273980058876
4800.0,0,3347,75,7,21,0,2,5,42,44,3,2,0,0,0.5243102391870538
6000.0,0,1706,100,3,11,1,2,10,52,48,3,2,0,0,0.5243438183613367
5500.0,0,1161,50,0,23,1,2,17,46,59,5,1,0,0,0.5243488652233581
4950.0,0,186,0,7,16,0,1,2,35,53,8,1,0,0,0.5243497071080317
6300.0,0,1058,75,13,12,1,1,4,60,25,0,4,1,0,0.5243667202556137
5250.0,0,575,100,6,20,1,1,10,32,35,0,5,1,0,0.5243870427814484
3850.0,0,2798,100,9,26,0,2,17,60,56,0,1,0,0,0.5244175872101147
6300.0,1,1491,50,6,21,1,2,12,60,55,4,4,1,0,0.5244254108257899
6000.0,0,1866,0,1,23,1,2,6,37,30,5,2,0,0,0.5244266116958947
5600.0,0,2988,50,9,23,1,1,10,57,58,4,4,1,0,0.5244522972560739
4400.0,0,2383,50,7,12,1,1,6,54,48,3,1,0,0,0.5244655513360027
6000.0,1,774,0,7,21,0,2,5,37,51,6,5,1,0,0.5244670120877775
6050.0,1,468,25,6,21,1,2,17,56,49,1,1,0,0,0.5244856273919963
5400.0,0,20,100,4,12,0,2,14,35,48,0,2,0,0,0.5244934978308297
4800.0,0,2006,50,0,20,0,0,2,34,27,0,2,0,0,0.5245156662173587
4400.0,0,2031,25,6,9,1,0,6,50,57,3,1,0,0,0.5245171380492784
3850.0,0,724,50,10,9,0,2,10,50,46,1,1,0,0,0.5245258648483289
4950.0,0,2318,50,13,22,1,0,4,59,35,1,1,0,0,0.5245316343760896
5850.0,0,1171,0,9,7,1,1,7,47,35,0,3,0,0,0.5245591427348552
5200.0,0,3276,75,0,29,1,2,11,55,22,0,3,0,0,0.5245729593057817
4400.0,0,417,75,6,16,1,2,15,42,40,0,1,0,0,0.52459188225154
6300.0,0,5,25,8,9,1,1,3,30,59,8,4,1,0,0.5245983375475143
3850.0,1,2179,75,6,28,1,0,5,59,32,0,1,0,0,0.5245999197440652
4200.0,0,1052,100,13,17,1,0,10,35,56,0,2,0,0,0.5246240376902385
4900.0,0,2674,75,4,26,0,2,2,56,40,7,4,1,0,0.5246309698668458
6300.0,0,2908,25,0,21,1,1,9,58,52,5,4,1,0,0.5246576976373234
5200.0,0,1195,50,7,29,1,0,1,32,44,7,3,0,0,0.5246601888622147
4950.0,0,1728,0,2,16,2,1,9,44,32,2,1,0,0,0.5246844328712585
4950.0,0,2688,75,3,27,1,1,6,50,34,3,1,0,0,0.5246947878094107
4900.0,0,1541,0,11,2,1,1,6,51,55,3,4,1,0,0.5247211106480746
4950.0,0,2123,0,5,10,1,2,7,38,37,2,1,0,0,0.5247385407530305
4200.0,0,2272,100,11,14,1,2,6,38,33,0,2,0,0,0.5247433685430211
5500.0,0,208,0,0,20,1,0,4,41,40,6,1,0,0,0.5247572019018393
6050.0,0,1819,50,4,23,0,2,8,39,25,0,1,0,0,0.5247735688215157
5250.0,0,1473,0,8,15,0,0,6,42,58,3,5,1,0,0.5247749065271352
6050.0,0,795,100,0,21,1,1,18,53,59,2,1,0,0,0.5247788007086401
5200.0,0,1559,0,7,13,0,0,2,40,58,5,3,0,0,0.5247806353230082
6000.0,1,645,75,9,23,0,2,17,46,60,0,2,0,0,0.5248251461805693
5600.0,0,1263,50,3,2,1,2,5,41,55,6,4,1,0,0.5248363046093178
6050.0,0,2608,100,2,27,0,1,10,37,43,0,1,0,0,0.5248650979497949
3850.0,0,2025,100,4,12,1,0,2,50,41,2,1,0,0,0.5248743981063171
4550.0,0,1468,25,1,7,1,1,2,57,29,3,3,0,0,0.5248753110671291
5400.0,0,1951,0,3,2,2,1,6,55,37,2,2,0,0,0.5248764353816014
5250.0,0,1475,25,2,10,0,0,4,38,45,1,5,1,0,0.5248978331563617
5500.0,0,1561,25,1,12,0,2,7,57,23,0,1,0,0,0.5249060103450552
4400.0,0,294,25,10,29,0,2,5,42,24,4,1,0,0,0.5249211994573827
4900.0,0,1969,25,4,2,1,1,8,42,52,1,4,1,0,0.5249791550510852
3850.0,0,79,0,8,2,1,2,11,52,55,4,1,0,0,0.5250010172800603
5400.0,0,2682,25,13,15,1,1,5,60,37,1,2,0,0,0.5250281235035513
4550.0,1,1331,50,5,13,0,1,2,36,51,3,3,0,0,0.5250404857118212
4800.0,0,1814,75,11,18,1,2,8,50,33,1,2,0,0,0.5250512186039631
5400.0,0,1758,50,10,20,1,2,8,54,27,1,2,0,0,0.5250521700722053
4900.0,0,1756,25,5,26,1,0,4,35,46,5,4,1,0,0.5250542022836351
5400.0,0,1181,100,9,21,1,0,8,50,40,0,2,0,0,0.5250550515185881
4200.0,0,619,100,4,27,1,0,1,45,36,6,2,0,0,0.5250595131249061
5850.0,0,2085,0,0,4,0,2,2,34,23,0,3,0,0,0.5250698453528084
6000.0,0,636,0,1,9,1,0,6,51,39,2,5,1,0,0.5250845503357814
5400.0,0,1304,75,4,19,1,1,16,36,60,1,2,0,0,0.5250857490950719
6300.0,0,2045,0,12,3,1,1,3,49,50,3,4,1,0,0.5250937802748483
4550.0,0,390,100,7,2,0,1,3,51,56,4,3,0,0,0.5251137686961076
5600.0,0,1308,50,11,8,0,2,4,43,51,4,4,1,0,0.5251175780774511
5400.0,0,825,50,10,19,2,2,8,43,33,4,2,0,0,0.5251424120971192
4900.0,0,786,25,14,21,1,1,3,30,33,3,4,1,0,0.5251447045401585
4200.0,0,461,50,7,0,2,1,7,40,50,3,2,0,0,0.5251481209391251
3850.0,0,400,25,6,20,0,2,11,46,33,1,1,0,0,0.5251517044658198
5400.0,0,252,75,5,1,1,1,10,57,50,1,2,0,0,0.5251559679253112
5200.0,0,1980,25,2,5,0,2,9,49,47,1,3,0,0,0.5251625483181895
5850.0,0,1362,50,8,24,1,0,3,41,36,3,3,0,0,0.5251655481854962
4950.0,0,2184,100,3,20,1,0,5,43,59,5,1,0,0,0.525170563749717
5500.0,0,1606,0,9,12,1,2,12,40,51,2,1,0,0,0.5251925076468048
5200.0,0,752,75,12,20,1,2,6,35,34,3,3,0,0,0.5252385685260573
4900.0,0,2119,0,0,15,0,2,3,56,34,5,4,1,0,0.5252451114544983
5850.0,1,2650,25,3,26,1,2,12,30,47,1,3,0,0,0.5252620753910233
5600.0,0,3007,25,1,7,0,0,4,52,48,0,4,1,0,0.5252653883269743
5250.0,0,229,100,3,4,0,2,4,35,33,1,5,1,0,0.5252714674140142
5250.0,0,2754,50,3,20,1,1,3,43,29,2,5,1,0,0.5252729318526035
3850.0,0,331,50,0,24,1,1,4,33,29,5,1,0,0,0.5253114889954232
6300.0,0,1841,0,3,24,0,0,9,60,42,1,4,1,0,0.5253344505899017
5400.0,0,2844,75,9,27,1,2,7,40,33,2,2,0,0,0.5253619115334349
4950.0,0,2183,0,8,28,0,1,3,36,43,5,1,0,0,0.525381812745939
5600.0,0,34,0,1,25,0,2,13,35,34,2,4,1,0,0.5253930896696177
5850.0,0,1695,25,5,3,1,2,4,48,43,4,3,0,0,0.5254020923309214
4550.0,0,1370,100,5,7,0,2,9,59,52,2,3,0,0,0.5254062462375104
4400.0,0,643,100,3,0,2,2,6,51,46,5,1,0,0,0.5254145369013621
4800.0,0,844,25,10,13,1,2,1,35,22,3,2,0,0,0.5254604941762436
5600.0,0,180,25,4,19,0,1,7,60,40,4,4,1,0,0.5254661046612961
4550.0,0,2947,50,9,28,1,0,9,58,51,2,3,0,0,0.5254793342274714
4900.0,0,2258,100,13,27,1,2,7,30,28,0,4,1,0,0.5254828410325949
5850.0,0,1420,0,7,7,0,1,7,36,52,1,3,0,0,0.5255105121866085
5600.0,0,981,25,1,2,2,2,10,42,34,1,4,1,0,0.5255262583801869
6000.0,1,771,50,12,12,1,2,4,34,31,0,2,0,0,0.5255337588046156
6300.0,0,2432,50,2,8,0,2,6,56,48,3,4,1,0,0.5255853971683255
6300.0,0,218,0,9,1,0,1,4,30,41,0,4,1,0,0.5256021343314566
6050.0,0,970,0,12,17,0,1,2,56,53,7,1,0,0,0.5256149183483017
4800.0,0,2468,75,3,28,1,1,4,47,53,8,2,0,0,0.5256281819107522
4800.0,0,3076,0,2,28,1,1,7,36,33,2,2,0,0,0.5256570179142027
6000.0,0,1083,25,5,13,0,2,2,45,42,6,2,0,0,0.5256615809077837
5400.0,0,2877,75,2,9,1,2,5,51,47,4,2,0,0,0.5256693211828548
5850.0,0,1667,25,0,19,0,1,4,38,47,5,3,0,0,0.5256744798602034
6000.0,0,1901,75,5,18,0,2,1,57,24,3,2,0,0,0.5256788686091745
5850.0,0,1525,100,9,25,1,2,17,40,60,2,3,0,0,0.5256903424924855
6300.0,0,927,50,4,17,0,1,3,43,36,3,4,1,0,0.5256910887930879
5200.0,0,375,50,7,10,0,2,12,56,57,3,3,0,0,0.5256927336757717
5600.0,0,3279,50,8,29,1,2,9,42,37,2,4,1,0,0.5256967037479954
6300.0,0,2316,75,1,20,0,2,1,55,41,7,4,1,0,0.5257219888064223
4400.0,0,3252,0,1,23,0,0,1,59,41,4,1,0,0,0.5257233185927073
5500.0,1,2687,0,9,21,0,1,4,59,52,3,1,0,0,0.5257423917981375
4900.0,0,2528,100,9,19,0,1,1,53,57,6,4,1,0,0.5257478949346931
3850.0,0,968,0,14,9,0,0,1,60,44,2,1,0,0,0.5257654549913738
4950.0,0,2402,75,4,16,1,1,3,54,22,0,1,0,0,0.5257708932467727
4200.0,0,690,100,8,5,1,1,4,59,60,6,2,0,0,0.5257738879569394
4900.0,0,1922,50,1,10,1,2,14,42,48,0,4,1,0,0.5257805827475827
4400.0,0,366,25,1,26,1,2,18,57,39,2,1,0,0,0.5257981661942401
4800.0,0,1222,50,13,3,1,2,3,51,56,6,2,0,0,0.5258199029249281
4200.0,0,907,50,0,20,1,2,15,50,37,1,2,0,0,0.5258226342173788
4200.0,0,1181,25,12,23,1,1,10,30,49,2,2,0,0,0.5258607648901834
6000.0,0,1984,50,1,9,1,1,8,59,56,4,2,0,0,0.525864736680875
4550.0,0,2553,100,8,7,0,2,6,57,44,0,3,0,0,0.5258672226863156
4400.0,0,161,0,6,22,0,2,8,43,31,3,1,0,0,0.5258697730730099
5400.0,0,696,100,14,22,1,0,10,59,46,0,2,0,0,0.5258775929354352
3850.0,0,869,25,12,25,0,2,7,39,37,3,1,0,0,0.5258778149885126
4800.0,0,583,50,2,7,0,2,6,30,51,4,2,0,0,0.5258932141471196
6300.0,0,1857,0,11,9,0,0,7,48,58,0,4,1,0,0.5258951304541933
5600.0,0,3356,75,6,16,0,2,7,45,47,1,4,1,0,0.5259064055038161
6000.0,0,3237,100,3,24,0,2,7,38,39,1,2,0,0,0.5259090503732575
6300.0,0,510,100,14,21,1,1,5,60,46,5,4,1,0,0.5259143629699039
5400.0,0,2389,25,1,4,0,2,1,49,27,1,2,0,0,0.5259208247093139
6050.0,0,1378,50,5,28,0,2,18,45,54,1,1,0,0,0.5259238687935844
4800.0,0,1611,25,7,19,1,2,13,48,56,4,2,0,0,0.5259324167565406
5600.0,0,334,0,4,11,0,1,15,44,57,0,4,1,0,0.52594541938529
4200.0,0,1400,50,4,20,0,0,3,33,53,4,2,0,0,0.5259490574710707
4950.0,0,138,50,7,8,1,0,5,38,58,4,1,0,0,0.5259706790817847
3850.0,0,483,50,4,1,1,0,2,58,60,6,1,0,0,0.5259710102826358
5500.0,0,635,0,1,29,0,2,16,30,35,0,1,0,0,0.5259717789562358
4550.0,0,3105,25,4,24,1,0,7,42,59,4,3,0,0,0.5260014209227732
4550.0,0,2269,75,1,9,1,0,3,55,55,4,3,0,0,0.5260275198512279
3850.0,0,3352,75,9,11,1,2,4,57,50,4,1,0,0,0.5260316019760852
4800.0,0,2775,0,12,24,1,2,14,51,43,0,2,0,0,0.5260481298998171
4950.0,0,1685,25,1,28,0,0,11,42,59,3,1,0,0,0.5260533133844721
6000.0,0,564,0,0,11,0,0,1,43,52,6,5,1,0,0.5260639403631712
6300.0,0,316,75,3,3,1,2,9,53,47,3,4,1,0,0.5260782867730942
3850.0,0,1590,25,10,26,1,1,18,38,59,0,1,0,0,0.5260791151379339
5500.0,0,1404,50,9,16,1,2,15,52,47,0,1,0,0,0.5260850423595096
4950.0,0,344,0,13,28,0,1,16,47,55,1,1,0,0,0.5260872730603231
4200.0,0,1228,75,14,26,1,1,3,54,49,7,2,0,0,0.5260911961269852
5850.0,0,1095,75,11,29,0,2,2,54,28,5,3,0,0,0.5261176773986985
5250.0,0,2764,50,14,5,2,0,3,46,52,1,5,1,0,0.5261179588690046
