Monthly_Salary,Overtime_Hours,Risigned_enc,Work_Hours_Per_Week,Hire_Date_enc,Remote_Work_Frequency,Team_Size,Age,Performance_Score,High_Performance,High_Salary,propensity_score
7000.0,0,0,42,813,25,9,27,4,1,1,0.5254099535482162
7700.0,12,0,56,2595,50,7,32,4,1,1,0.5254149493484834
6750.0,8,0,31,2849,100,16,46,5,1,1,0.5254180259653417
9000.0,12,0,47,1188,75,7,38,5,1,1,0.5254298305569166
6600.0,7,0,51,1323,0,18,22,1,0,1,0.5254348296287185
6600.0,21,0,53,1526,100,10,45,2,0,1,0.5254388169417072
7150.0,14,0,58,1807,25,14,27,3,0,1,0.5254411435886409
6600.0,14,0,44,68,50,3,26,1,0,1,0.5254642855798997
6600.0,8,0,38,3095,75,8,36,1,0,1,0.5254677698597413
6600.0,1,0,32,3021,75,17,42,1,0,1,0.5254725723985612
8400.0,3,1,38,5,75,16,31,4,1,1,0.5254790314828606
6600.0,4,0,57,626,100,1,52,1,0,1,0.5254848046260663
6600.0,23,0,59,3029,75,15,39,2,0,1,0.5254885288345001
8400.0,14,0,56,2105,75,10,41,4,1,1,0.5254945175489437
7800.0,24,0,60,1350,50,8,28,3,0,1,0.5255038687728913
6600.0,8,0,33,1450,75,14,38,1,0,1,0.5255145161906465
9000.0,20,0,60,2972,75,15,41,5,1,1,0.5255204796531624
6500.0,8,0,33,1291,100,19,49,3,0,1,0.5255225198602064
8250.0,16,0,53,734,25,17,26,5,1,1,0.5255253101111407
6750.0,22,0,30,1541,50,19,23,5,1,1,0.5255291818477068
6600.0,23,0,58,348,50,1,25,1,0,1,0.5255347927797775
9000.0,17,1,32,941,100,2,22,5,1,1,0.5255526938209933
6750.0,20,1,57,2670,75,8,23,5,1,1,0.525558776709267
9000.0,0,0,56,539,0,16,27,5,1,1,0.5255690072774843
7800.0,18,0,40,69,100,7,41,3,0,1,0.52557221755311
7200.0,4,0,60,1886,50,9,39,2,0,1,0.5255802996464123
9000.0,18,0,59,2436,75,11,40,5,1,1,0.5255888541837778
6600.0,26,0,53,2825,100,16,44,2,0,1,0.5255907529020817
7200.0,22,0,50,3222,100,4,39,2,0,1,0.5255976724432915
7800.0,9,0,37,2137,50,4,25,3,0,1,0.5255990650650021
9000.0,27,0,47,772,50,17,26,5,1,1,0.5256038257532454
6600.0,21,0,39,2224,75,7,29,2,0,1,0.5256129516692857
7200.0,3,0,30,2753,75,19,41,2,0,1,0.5256157698077617
7700.0,7,0,44,3054,75,9,39,4,1,1,0.525621701848603
7000.0,29,0,44,1148,50,16,23,4,1,1,0.5256263560879344
7200.0,8,0,58,3127,100,17,56,2,0,1,0.525630047481479
6600.0,6,0,46,3298,100,16,52,1,0,1,0.5256334918503693
9000.0,6,0,43,1552,25,17,27,5,1,1,0.5256384323470239
8400.0,4,0,48,3346,100,4,48,4,1,1,0.5256401057930137
7800.0,16,0,46,509,50,3,25,3,0,1,0.5256434189793073
6600.0,14,0,36,2951,75,19,37,1,0,1,0.5256463250428134
6600.0,25,0,57,2974,50,6,24,2,0,1,0.5256540397637901
7800.0,8,0,53,2695,100,8,50,3,0,1,0.5256544632099364
8250.0,5,0,56,111,100,5,53,5,1,1,0.5256546163201682
7000.0,12,0,40,163,75,12,38,4,1,1,0.5256566195530838
8400.0,20,0,60,450,75,6,38,4,1,1,0.5256582441813762
6600.0,12,0,42,1975,100,16,48,2,0,1,0.5256591233495826
7000.0,1,0,58,2092,25,15,34,4,1,1,0.5256689771911275
6500.0,5,0,56,2798,0,19,24,3,0,1,0.5256844126876564
8400.0,5,0,51,1557,25,14,29,4,1,1,0.5256858203053779
9000.0,25,0,40,511,75,15,32,5,1,1,0.5256885532931841
6600.0,23,0,56,205,75,2,33,1,0,1,0.5256929637608563
6600.0,1,0,47,3407,100,12,53,2,0,1,0.5256943333442712
6500.0,3,0,40,2567,75,1,36,3,0,1,0.525694648274753
9000.0,14,0,47,3341,100,2,41,5,1,1,0.5257148975996813
6600.0,28,0,35,2837,75,9,24,1,0,1,0.525718879419163
6750.0,24,0,56,1506,100,4,41,5,1,1,0.52572626825361
9000.0,25,0,37,2650,100,9,35,5,1,1,0.5257274463856652
7800.0,10,0,53,909,100,2,47,3,0,1,0.5257295110993593
7200.0,6,0,36,2709,100,11,46,2,0,1,0.5257382073738636
7000.0,15,0,39,2288,75,7,32,4,1,1,0.5257433947990402
9000.0,27,0,39,2845,75,7,25,5,1,1,0.5257573573072374
7500.0,20,0,39,21,100,17,44,5,1,1,0.5257668112253433
8400.0,13,0,50,55,75,14,42,4,1,1,0.5257737686693261
7200.0,11,0,55,3216,100,9,49,2,0,1,0.525774879121123
7150.0,6,0,60,1014,0,11,22,3,0,1,0.5257998591530941
7700.0,4,0,30,3177,100,6,42,4,1,1,0.525801851754494
8400.0,21,1,57,3142,100,16,34,4,1,1,0.5258099604388445
7800.0,1,0,37,253,75,15,44,3,0,1,0.5258189234480768
6500.0,27,0,55,2435,50,16,27,3,0,1,0.5258205386996825
7000.0,11,0,59,886,75,4,41,4,1,1,0.5258226652929647
8400.0,16,0,60,1702,100,9,49,4,1,1,0.5258250867811688
7200.0,18,0,52,1738,50,1,24,2,0,1,0.5258331807686026
7000.0,5,0,39,439,75,8,39,4,1,1,0.5258378379680926
7200.0,8,0,35,845,75,13,38,2,0,1,0.5258397673060007
6750.0,4,0,57,1050,25,2,26,5,1,1,0.525845029062512
7150.0,22,0,39,1241,75,14,32,3,0,1,0.5258470558567394
7150.0,10,0,42,3123,75,15,39,3,0,1,0.525847181399445
7000.0,9,0,40,46,50,2,26,4,1,1,0.5258521485352395
6600.0,6,0,43,168,25,14,26,2,0,1,0.5258583543137545
8250.0,18,0,54,1966,50,4,26,5,1,1,0.5258599189834081
6600.0,21,0,57,283,100,7,45,2,0,1,0.5258607136605058
7150.0,0,0,39,2394,25,5,22,3,0,1,0.5258620345128016
7500.0,7,0,60,3092,50,7,35,5,1,1,0.5258758054157469
6600.0,9,0,47,2401,100,4,45,1,0,1,0.5258787331471443
6500.0,26,0,46,1774,50,15,24,3,0,1,0.5258799520188375
6600.0,7,0,35,1449,75,17,40,2,0,1,0.5258868596024195
7700.0,1,0,56,2430,75,16,50,4,1,1,0.525916968409249
7200.0,4,1,46,2580,100,9,36,2,0,1,0.525917108747599
7500.0,27,0,54,3279,75,7,30,5,1,1,0.525927301369069
6750.0,20,0,39,1112,50,15,25,5,1,1,0.5259339838740009
7500.0,23,0,43,2514,50,11,22,5,1,1,0.525935495362651
7800.0,24,0,50,109,50,18,29,3,0,1,0.5259454696191576
9000.0,15,0,47,674,100,15,48,5,1,1,0.5259464704835131
7000.0,5,0,42,1666,50,15,34,4,1,1,0.5259485875839881
6600.0,19,0,59,270,100,18,52,1,0,1,0.5259514615369497
7800.0,28,0,34,2144,100,15,35,3,0,1,0.5259517300185019
6600.0,17,0,34,25,75,11,32,1,0,1,0.52595360587918
8400.0,18,0,57,3337,50,6,27,4,1,1,0.525960986769795
7800.0,4,0,43,693,25,17,28,3,0,1,0.5259638350828888
9000.0,27,0,35,2671,75,19,29,5,1,1,0.5259649495687337
7800.0,15,0,48,2771,100,13,46,3,0,1,0.5259703271333589
8400.0,23,0,40,1435,100,10,38,4,1,1,0.5259736003846557
6500.0,5,0,30,842,100,13,46,3,0,1,0.5259747111435411
6500.0,12,0,51,3381,75,5,36,3,0,1,0.5259789519294145
6750.0,26,0,37,2383,75,16,29,5,1,1,0.5259825946448444
9000.0,8,0,41,53,50,11,31,5,1,1,0.5259889769635733
7200.0,18,0,45,2903,100,19,46,2,0,1,0.525990295170239
7150.0,19,0,60,1672,75,10,39,3,0,1,0.5260016334722601
6500.0,6,0,34,1753,75,1,32,3,0,1,0.5260033895539546
6500.0,11,0,58,1325,75,2,39,3,0,1,0.5260068210578932
6600.0,1,0,48,640,50,15,39,1,0,1,0.5260071436743785
8400.0,23,0,52,1391,50,7,24,4,1,1,0.5260180169484673
8400.0,29,0,38,1875,75,14,27,4,1,1,0.5260239068838266
8400.0,2,0,51,2251,50,14,38,4,1,1,0.5260300027332441
6600.0,22,0,59,2385,50,6,26,1,0,1,0.5260416876766613
7800.0,5,0,55,548,75,9,45,3,0,1,0.5260421495398189
9000.0,3,0,50,1092,25,1,23,5,1,1,0.526049968553064
7500.0,1,1,59,1383,100,11,44,5,1,1,0.5260511979797534
7150.0,28,0,35,2622,100,5,30,3,0,1,0.5260633296076583
8400.0,4,1,38,1466,100,4,31,4,1,1,0.5260663989802757
7000.0,20,0,38,2433,50,14,23,4,1,1,0.5260748516166263
8400.0,17,0,49,1387,50,11,28,4,1,1,0.5260767042290959
6750.0,7,0,34,248,25,19,24,5,1,1,0.5260767473718367
7200.0,27,0,36,2334,75,10,25,2,0,1,0.5260825085604123
7500.0,9,0,32,1982,50,18,29,5,1,1,0.5260935786526906
6600.0,13,0,60,1816,25,12,26,1,0,1,0.52609706094712
6600.0,5,0,37,59,75,6,37,2,0,1,0.5260989378849183
7200.0,7,0,46,165,75,18,45,2,0,1,0.5261048194452216
7800.0,18,1,34,1660,100,9,24,3,0,1,0.5261066079442207
8400.0,22,0,45,2210,100,19,44,4,1,1,0.526111595326064
7000.0,23,0,37,2135,75,19,32,4,1,1,0.5261136717057613
9000.0,5,0,58,2714,0,15,22,5,1,1,0.5261137087797161
7700.0,25,0,36,2969,100,16,37,4,1,1,0.5261257160761333
6600.0,11,0,41,2658,75,1,31,1,0,1,0.5261437899041115
6600.0,7,0,53,1008,75,14,45,2,0,1,0.5261754923199286
7200.0,24,0,30,391,100,6,32,2,0,1,0.5261909215351991
6600.0,2,0,50,1813,0,19,23,1,0,1,0.5261988395112546
6600.0,22,0,51,3257,100,8,40,1,0,1,0.5262342511669115
9000.0,24,0,59,559,100,17,48,5,1,1,0.5262352588368256
7200.0,19,0,34,2710,50,15,22,2,0,1,0.5262504429124606
6750.0,17,0,47,1936,75,13,36,5,1,1,0.5262524160283468
8400.0,17,0,52,3258,75,13,37,4,1,1,0.5262615013950639
7150.0,26,0,34,2818,100,17,36,3,0,1,0.5262645166530606
7200.0,24,0,51,2867,50,14,25,2,0,1,0.5262677043436086
7800.0,1,0,43,1040,25,5,23,3,0,1,0.5262704819981263
8250.0,14,0,32,418,75,11,32,5,1,1,0.5262738471753347
6750.0,12,1,54,1400,50,18,22,5,1,1,0.5262759286913589
6500.0,3,1,59,3053,100,2,37,3,0,1,0.5262787887055497
6500.0,25,0,47,1230,100,12,40,3,0,1,0.5262819530034035
9000.0,29,0,32,1341,100,18,35,5,1,1,0.5262834503016223
8250.0,28,0,44,203,75,5,26,5,1,1,0.5262852712899901
6600.0,18,0,37,3025,100,8,37,1,0,1,0.5262855670287189
7700.0,8,0,53,1215,50,19,38,4,1,1,0.5262947061645575
6500.0,11,0,56,2024,50,15,35,3,0,1,0.5263007904594731
7200.0,9,0,60,883,100,4,50,2,0,1,0.5263031079002318
6500.0,25,0,40,3282,100,12,36,3,0,1,0.5263043222302334
7200.0,25,0,59,2612,100,15,45,2,0,1,0.5263098166974881
7150.0,1,0,34,2701,50,1,25,3,0,1,0.5263230035268868
7800.0,22,0,52,568,100,4,40,3,0,1,0.5263240340589794
6750.0,3,0,56,3344,100,14,55,5,1,1,0.5263278687556049
6600.0,22,0,45,2717,75,1,26,2,0,1,0.5263423856546032
9000.0,12,0,57,1536,100,17,53,5,1,1,0.5263477842808929
9000.0,20,0,33,2030,100,2,32,5,1,1,0.5263543831235586
7150.0,17,0,46,1125,75,9,34,3,0,1,0.5263585315766122
6500.0,0,0,45,3352,50,11,34,3,0,1,0.5263692433547195
9000.0,9,0,50,1122,50,2,28,5,1,1,0.5263724322200795
6600.0,28,0,37,2636,100,11,33,2,0,1,0.5263818728199093
7700.0,19,0,58,222,75,5,36,4,1,1,0.5263820739232877
6600.0,15,0,36,603,100,17,44,2,0,1,0.5263857012919265
7800.0,17,0,54,946,75,11,38,3,0,1,0.5264000076421375
9000.0,16,0,53,341,25,16,24,5,1,1,0.5264003872215159
7800.0,24,0,37,2369,75,1,22,3,0,1,0.5264034848972249
8400.0,5,0,42,3408,50,11,30,4,1,1,0.5264108435434494
6600.0,16,0,40,2766,100,16,43,1,0,1,0.5264171141060745
7800.0,12,0,52,980,50,8,30,3,0,1,0.5264183831849631
7800.0,6,0,46,232,75,10,41,3,0,1,0.5264190733863985
6600.0,6,0,39,1001,100,1,42,2,0,1,0.5264262823142396
9000.0,22,0,37,2815,100,17,39,5,1,1,0.5264278688666488
7150.0,17,0,54,708,25,17,24,3,0,1,0.5264350939554077
6600.0,5,0,31,973,100,4,41,2,0,1,0.5264365718477809
6500.0,12,0,31,967,50,14,25,3,0,1,0.5264366395430519
7000.0,19,0,32,863,100,17,40,4,1,1,0.526448897181174
9000.0,21,0,36,2307,75,15,30,5,1,1,0.5264494854002507
8400.0,5,0,47,1615,25,8,23,4,1,1,0.526456114140073
7000.0,6,0,47,2051,100,17,52,4,1,1,0.5264572983188973
6750.0,9,0,36,2480,75,12,35,5,1,1,0.5264726505548509
6500.0,10,0,46,1242,50,11,30,3,0,1,0.5264845090910915
7000.0,10,0,59,443,75,3,40,4,1,1,0.5264917853599325
7700.0,21,0,47,1704,75,10,32,4,1,1,0.5264969698926645
9000.0,2,1,51,2266,100,9,38,5,1,1,0.5265003788330802
7200.0,2,0,36,2854,75,15,40,2,0,1,0.5265051606331879
6500.0,17,0,60,1829,100,7,46,3,0,1,0.5265163914835633
7500.0,3,0,47,559,50,16,37,5,1,1,0.5265307686275847
6600.0,1,0,46,2505,50,13,35,1,0,1,0.5265376695595004
7700.0,13,0,51,3086,50,5,26,4,1,1,0.5265456650441482
7500.0,23,0,41,997,75,10,29,5,1,1,0.5265494908444228
7700.0,18,0,51,191,100,11,45,4,1,1,0.5265515881636115
7800.0,14,0,38,766,50,7,23,3,0,1,0.5265680223312768
6500.0,27,0,40,2929,75,18,29,3,0,1,0.5265697581152166
6600.0,10,0,51,2123,50,19,35,2,0,1,0.5265713307228475
8400.0,1,0,54,1646,50,12,38,4,1,1,0.5265736116733224
8400.0,5,0,51,2873,75,1,37,4,1,1,0.5265965101504039
6500.0,0,0,59,2991,100,11,56,3,0,1,0.5266019363198603
6600.0,12,0,58,2314,100,8,48,2,0,1,0.5266024491404601
9000.0,14,0,50,1996,100,14,47,5,1,1,0.5266063379502953
6600.0,3,0,35,1346,75,5,35,1,0,1,0.5266098305772443
7500.0,9,0,50,1596,100,14,50,5,1,1,0.5266131095271649
7200.0,25,0,34,2758,75,10,24,2,0,1,0.5266147312673913
8250.0,24,0,35,486,75,3,23,5,1,1,0.526619940631367
8400.0,2,0,33,1038,50,4,26,4,1,1,0.5266212368797951
6600.0,26,0,56,2408,100,3,37,1,0,1,0.5266304839904303
7800.0,10,0,38,927,75,4,32,3,0,1,0.526637638553686
8400.0,6,0,44,2092,75,15,41,4,1,1,0.5266485677017444
6600.0,11,0,32,1721,75,13,33,1,0,1,0.5266574269344517
7200.0,27,0,59,1669,75,2,29,2,0,1,0.526667840186043
8400.0,6,0,59,827,100,7,52,4,1,1,0.526681527654738
9000.0,21,0,38,2201,100,5,34,5,1,1,0.5266830616566743
9000.0,12,0,55,3305,100,12,48,5,1,1,0.5266857550078327
9000.0,0,1,41,1999,75,18,31,5,1,1,0.5266915095237205
6500.0,20,0,41,3265,100,3,34,3,0,1,0.5266922360433403
6600.0,5,0,32,1578,75,2,31,2,0,1,0.5266943301803968
9000.0,7,0,45,1529,75,19,43,5,1,1,0.5267101859088916
9000.0,22,0,53,2697,50,18,28,5,1,1,0.5267113184271548
6750.0,1,0,35,864,50,18,34,5,1,1,0.5267145684506153
6500.0,0,0,34,2073,100,7,45,3,0,1,0.5267422224758321
6600.0,23,0,51,3120,75,8,30,1,0,1,0.5267503452591382
7800.0,22,0,41,621,75,3,26,3,0,1,0.5267505678414096
7000.0,25,0,42,669,50,15,22,4,1,1,0.5267530816066422
7800.0,14,0,36,691,100,1,36,3,0,1,0.5267566799253777
7000.0,27,0,46,2030,100,14,38,4,1,1,0.5267625902154213
7150.0,3,0,49,3250,25,18,28,3,0,1,0.5267682963529855
8400.0,9,0,59,2456,75,14,44,4,1,1,0.5267733736687643
7500.0,4,0,40,609,100,1,43,5,1,1,0.5267874014188088
7200.0,19,0,52,588,50,17,30,2,0,1,0.5267905607050475
7800.0,20,0,56,3180,50,2,22,3,0,1,0.5267956804185681
8250.0,15,0,38,571,100,13,42,5,1,1,0.5267982847605208
9000.0,26,0,60,3166,50,14,26,5,1,1,0.5268011263462009
7150.0,9,0,49,607,75,7,38,3,0,1,0.5268032495607664
7700.0,18,0,56,1361,50,18,32,4,1,1,0.5268073469634332
8400.0,1,0,39,646,75,12,41,4,1,1,0.5268287407833274
7200.0,4,0,50,2132,25,11,25,2,0,1,0.5268478247163532
6600.0,3,0,49,2949,50,19,37,1,0,1,0.5268534960782263
6600.0,8,0,35,3078,100,11,42,1,0,1,0.5268669045135207
7200.0,27,0,54,1625,50,16,25,2,0,1,0.526882902971126
7200.0,6,0,33,2869,50,8,24,2,0,1,0.5268908698991939
6750.0,3,0,38,481,25,11,22,5,1,1,0.5269074416855429
6600.0,3,0,59,855,100,17,58,2,0,1,0.5269157348011004
7500.0,4,1,58,2484,50,12,23,5,1,1,0.5269188607447524
7700.0,26,0,35,833,100,6,31,4,1,1,0.526925605200542
6600.0,15,0,39,2139,100,17,43,1,0,1,0.5269439094241103
7150.0,17,0,39,604,75,10,31,3,0,1,0.5269497485996902
9000.0,9,0,58,2054,50,16,36,5,1,1,0.5269512165476813
6500.0,5,0,42,1700,50,11,30,3,0,1,0.5269577211536296
8400.0,10,0,59,1328,100,1,46,4,1,1,0.5269622203736802
8400.0,4,0,38,1802,50,9,28,4,1,1,0.5269660663677566
8250.0,0,0,51,1012,50,14,38,5,1,1,0.5269711705700375
7800.0,25,0,52,2200,75,3,27,3,0,1,0.5269725114027779
6600.0,20,0,48,1664,75,8,31,1,0,1,0.5269831465820657
8250.0,3,0,36,1968,100,18,49,5,1,1,0.5269837062199778
8250.0,10,0,60,1731,25,6,23,5,1,1,0.5269885355132523
6600.0,26,0,34,1472,75,11,24,2,0,1,0.5269933959718469
8250.0,23,0,58,1122,75,3,31,5,1,1,0.5269974043250731
8400.0,1,1,36,2070,75,12,25,4,1,1,0.5270000222786096
6600.0,5,1,58,695,100,7,38,2,0,1,0.5270055852022214
9000.0,12,0,52,2307,100,4,43,5,1,1,0.527006982331182
6600.0,14,0,57,440,100,2,44,1,0,1,0.5270144673128269
7800.0,1,0,45,511,25,10,25,3,0,1,0.5270178539071413
7500.0,17,0,41,2889,75,18,34,5,1,1,0.5270193650862153
7200.0,9,0,57,2994,50,8,31,2,0,1,0.5270225254639103
6500.0,8,0,60,3333,50,5,31,3,0,1,0.5270247088634221
9000.0,4,0,52,478,25,8,25,5,1,1,0.5270306207770127
9000.0,6,0,35,2949,100,1,38,5,1,1,0.5270378359201494
7500.0,10,0,38,1183,50,5,23,5,1,1,0.527045082466663
9000.0,8,0,56,2211,25,16,27,5,1,1,0.527052854917236
8250.0,15,0,52,1099,100,6,43,5,1,1,0.527055383538486
9000.0,7,0,40,2550,75,3,32,5,1,1,0.527066062262893
6500.0,11,0,57,342,50,9,32,3,0,1,0.5270722413809343
9000.0,9,0,33,1908,75,14,34,5,1,1,0.5270722619503663
8400.0,1,0,44,1215,50,13,34,4,1,1,0.527074218240174
8250.0,2,0,43,2752,50,15,33,5,1,1,0.5270969519226407
7200.0,3,0,33,50,75,11,37,2,0,1,0.5271006954960138
8400.0,18,0,55,1736,75,3,32,4,1,1,0.5271118414447111
7500.0,2,0,42,1253,100,18,52,5,1,1,0.5271142708827645
7150.0,22,0,43,3379,100,16,39,3,0,1,0.5271199313508219
7200.0,2,0,51,2235,75,1,38,2,0,1,0.5271232817795823
6600.0,2,0,43,1998,25,11,23,1,0,1,0.5271262846755201
6500.0,23,0,31,251,75,13,26,3,0,1,0.5271350841510536
9000.0,6,0,54,1926,75,7,40,5,1,1,0.5271357871220503
7800.0,10,0,54,3011,25,13,23,3,0,1,0.5271407782164437
8250.0,10,0,60,365,75,9,42,5,1,1,0.5271485557951081
6500.0,9,0,36,2624,100,14,43,3,0,1,0.5271485953810657
9000.0,3,0,47,2431,100,17,52,5,1,1,0.5271522407595517
7800.0,17,0,59,2319,75,8,36,3,0,1,0.527157725076403
6600.0,1,0,38,1620,75,1,34,1,0,1,0.5271600054779328
9000.0,6,0,50,3181,100,15,50,5,1,1,0.5271613476413652
9000.0,29,0,49,1720,75,8,26,5,1,1,0.5271711959182556
6600.0,6,0,47,2870,50,19,34,1,0,1,0.5271738962573302
7000.0,17,0,51,3055,75,7,32,4,1,1,0.5271770317683885
7150.0,15,0,49,1167,50,11,27,3,0,1,0.5271856963783271
7800.0,12,0,39,348,50,6,23,3,0,1,0.5271924265687686
7800.0,0,1,53,2775,50,17,25,3,0,1,0.5271954090165055
6750.0,11,0,43,1964,75,5,32,5,1,1,0.5271989813756964
7700.0,18,1,41,2838,100,18,28,4,1,1,0.5272021774722659
6600.0,24,0,55,2921,75,18,35,2,0,1,0.5272036794660717
9000.0,22,0,46,2895,100,1,33,5,1,1,0.5272086101252937
7800.0,2,0,57,575,25,11,29,3,0,1,0.5272113590159225
7000.0,14,0,58,3147,25,17,24,4,1,1,0.527211959129708
7500.0,3,0,52,1281,75,17,46,5,1,1,0.527214881306093
6600.0,8,0,45,1060,50,2,25,1,0,1,0.5272203397465453
6500.0,9,0,57,745,100,10,50,3,0,1,0.527226138214112
8400.0,5,0,49,1137,75,7,39,4,1,1,0.5272282439022393
8400.0,12,0,40,117,50,3,22,4,1,1,0.5272284244635982
6600.0,0,0,30,378,25,15,22,1,0,1,0.5272311458918222
6500.0,6,0,34,3142,100,7,40,3,0,1,0.5272372401970423
6600.0,11,0,35,3330,75,7,29,1,0,1,0.5272398269017591
8400.0,0,0,51,1226,100,1,48,4,1,1,0.5272463390030718
7800.0,10,0,60,162,50,4,31,3,0,1,0.5272564493181487
6600.0,2,0,56,1427,50,8,35,1,0,1,0.5272679342918625
7700.0,26,0,55,354,100,12,41,4,1,1,0.5272784683429965
7150.0,18,0,44,1437,50,17,26,3,0,1,0.5272849867605068
7800.0,25,0,47,2945,75,3,24,3,0,1,0.5272898084145998
7500.0,20,0,49,423,50,12,25,5,1,1,0.5272902125277276
8400.0,21,0,56,596,50,8,25,4,1,1,0.5273031897462543
7500.0,16,0,48,2278,100,17,45,5,1,1,0.5273066017200619
9000.0,29,0,57,1846,100,14,40,5,1,1,0.5273270782876527
9000.0,23,0,39,2940,75,3,22,5,1,1,0.5273416777011923
7500.0,9,0,46,2472,100,9,44,5,1,1,0.527360468269577
6750.0,22,0,48,3156,50,17,24,5,1,1,0.5273751604260677
7200.0,15,0,54,547,100,3,42,2,0,1,0.5273794256057692
6600.0,6,0,39,699,100,17,48,1,0,1,0.5273842336329766
6600.0,24,0,35,2525,100,10,32,1,0,1,0.5273906080733353
7150.0,2,0,47,1953,50,10,32,3,0,1,0.5273924256034006
7000.0,4,1,36,1384,100,11,31,4,1,1,0.5273959243142247
8250.0,1,0,36,1195,50,4,26,5,1,1,0.5273990165616029
6600.0,4,0,57,1980,75,16,46,2,0,1,0.5274061979942
6600.0,12,0,42,747,100,1,38,1,0,1,0.527406664355793
7700.0,6,0,58,76,25,15,29,4,1,1,0.5274240614784955
6600.0,24,0,49,333,50,17,25,2,0,1,0.5274257962388924
7800.0,0,0,50,1996,75,17,46,3,0,1,0.5274319539668916
7200.0,13,0,49,2202,100,5,41,2,0,1,0.52743981002133
7150.0,7,0,33,3350,100,8,39,3,0,1,0.5274463475448865
6600.0,15,0,34,2421,75,12,29,2,0,1,0.5274523345086307
7150.0,3,0,35,3159,100,12,44,3,0,1,0.5274528502382606
7200.0,12,0,56,3164,100,6,44,2,0,1,0.5274578534727121
7700.0,17,0,55,2700,100,14,45,4,1,1,0.527478953528883
7500.0,3,0,42,1759,75,10,38,5,1,1,0.5274878821972012
7000.0,21,0,52,538,50,18,28,4,1,1,0.5274894426052816
9000.0,6,0,60,3238,50,15,36,5,1,1,0.5275201494250403
6750.0,0,0,44,583,75,16,44,5,1,1,0.5275216857826568
6750.0,23,0,54,22,100,12,42,5,1,1,0.5275219474065255
7150.0,14,0,59,1177,100,16,50,3,0,1,0.5275320692952539
7200.0,4,0,33,886,75,11,35,2,0,1,0.5275489839727064
7200.0,8,0,41,2076,100,10,43,2,0,1,0.5275661927558428
7700.0,1,0,41,2443,50,17,33,4,1,1,0.5275756879607324
6750.0,1,0,34,2472,50,8,26,5,1,1,0.5275760153635217
8400.0,14,0,41,1593,50,10,23,4,1,1,0.5275764140672431
7700.0,12,0,30,2927,75,15,30,4,1,1,0.527588994475393
9000.0,6,0,54,224,75,17,45,5,1,1,0.5276013397669895
7800.0,12,0,39,1336,100,7,39,3,0,1,0.5276027823318042
8400.0,29,0,48,572,75,7,25,4,1,1,0.5276083973720405
7000.0,8,0,38,2682,100,3,38,4,1,1,0.5276129694015647
7800.0,2,0,35,1796,75,19,40,3,0,1,0.5276150319668147
8400.0,7,0,42,1049,100,7,43,4,1,1,0.527635141122121
6600.0,0,1,45,1563,100,9,35,1,0,1,0.5276403634132202
7200.0,3,0,49,2190,50,11,32,2,0,1,0.5276540045563599
6600.0,3,1,34,2555,100,12,30,2,0,1,0.5276557978397591
6600.0,12,0,55,386,75,7,37,1,0,1,0.527663181917897
6600.0,11,0,60,1621,50,15,34,1,0,1,0.5276650461230639
7800.0,12,0,53,2189,100,10,45,3,0,1,0.5276764839491246
6600.0,0,0,48,2599,75,8,40,1,0,1,0.5276808178564633
6500.0,20,0,42,1501,100,4,34,3,0,1,0.5276813597917622
7150.0,2,0,47,3111,100,19,52,3,0,1,0.5276848910877397
6500.0,14,0,57,389,50,13,31,3,0,1,0.5276910887536896
7000.0,4,1,52,2220,100,1,31,4,1,1,0.5277016984667998
7500.0,26,0,60,2581,75,16,34,5,1,1,0.52771039248482
6750.0,20,0,43,2048,75,1,24,5,1,1,0.5277185484582488
7200.0,2,0,54,150,0,18,22,2,0,1,0.5277273994804468
8400.0,2,0,37,518,100,9,45,4,1,1,0.5277297172951393
6600.0,25,0,33,2310,75,19,26,2,0,1,0.527736651697205
7150.0,1,0,51,1423,75,18,46,3,0,1,0.5277675666270468
7800.0,0,0,57,587,50,8,36,3,0,1,0.5277723990085994
7500.0,2,0,47,2169,75,15,42,5,1,1,0.5277744010821849
8400.0,25,0,60,2725,100,4,37,4,1,1,0.5277813817686207
9000.0,3,0,51,3404,75,19,44,5,1,1,0.5278162079009072
6600.0,18,0,30,1181,100,5,31,1,0,1,0.5278261139475221
9000.0,5,0,51,1144,25,10,23,5,1,1,0.527826228022336
8250.0,17,0,44,749,100,9,39,5,1,1,0.5278343672968512
6600.0,13,1,36,2465,100,8,23,1,0,1,0.527835389899128
7200.0,21,0,33,2326,100,18,36,2,0,1,0.5278368025870763
8400.0,12,0,32,2070,100,2,33,4,1,1,0.5278397094337313
8400.0,9,0,35,2099,75,16,34,4,1,1,0.5278598193393184
6750.0,5,0,56,1529,25,13,26,5,1,1,0.5278644575338766
9000.0,14,0,43,1108,100,7,39,5,1,1,0.5278724928752712
7500.0,26,1,44,289,100,18,25,5,1,1,0.527878770381278
6600.0,11,0,47,1448,75,2,31,1,0,1,0.5278820022674235
9000.0,29,0,47,1518,75,4,22,5,1,1,0.527885117361205
8400.0,0,0,50,118,75,4,40,4,1,1,0.5278892419368855
6500.0,1,0,45,3137,100,8,46,3,0,1,0.5279124531370183
8250.0,15,0,30,3138,75,18,29,5,1,1,0.5279162229976125
8250.0,18,0,48,1901,100,11,40,5,1,1,0.5279186046765879
8400.0,8,0,37,363,50,4,22,4,1,1,0.5279215982190022
