Monthly_Salary,Overtime_Hours,Risigned_enc,Work_Hours_Per_Week,Hire_Date_enc,Remote_Work_Frequency,Team_Size,Age,Performance_Score,High_Performance,High_Salary,propensity_score
4900.0,9,0,45,2020,25,14,22,4,1,0,0.5267958783072555
4200.0,2,0,31,937,75,1,32,2,0,0,0.5267976575011729
3850.0,6,0,38,726,50,5,26,1,0,0,0.526797906752242
4200.0,12,0,36,1066,50,18,28,2,0,0,0.5268055825997285
4400.0,23,0,48,1120,50,11,23,1,0,0,0.5268142626825649
6050.0,5,0,46,1962,50,18,35,1,0,0,0.5268183176992813
5850.0,26,0,60,796,75,10,34,3,0,0,0.5268472817403902
5250.0,6,0,39,1799,75,9,36,5,1,0,0.5268517280852526
5500.0,0,0,50,1859,75,2,40,1,0,0,0.5268537014899504
5600.0,1,0,50,2402,75,8,42,4,1,0,0.5268541475193358
5850.0,20,0,51,2142,50,13,26,3,0,0,0.5268554521325223
4800.0,15,0,58,1862,25,17,25,2,0,0,0.5268570962180735
5850.0,4,0,42,2746,25,16,24,3,0,0,0.5268585948518705
4900.0,4,1,55,156,100,11,40,4,1,0,0.526862756377841
4550.0,8,0,57,487,100,7,50,3,0,0,0.5268636077671048
5600.0,26,0,55,1895,100,2,36,4,1,0,0.5268644311164741
5850.0,1,0,38,1617,100,1,43,3,0,0,0.5269106852877901
6300.0,3,0,54,1377,25,4,24,4,1,0,0.5269232018377964
5850.0,9,0,49,3238,50,10,29,3,0,0,0.5269285119820658
4900.0,28,0,56,220,100,16,43,4,1,0,0.5269305478623647
4550.0,29,0,52,1927,100,6,35,3,0,0,0.5269322786177274
5250.0,3,0,39,1650,75,14,40,5,1,0,0.5269352183869527
4200.0,18,0,30,1392,100,14,37,2,0,0,0.5269461101491012
5400.0,7,0,50,3203,75,6,37,2,0,0,0.5269567514555205
5400.0,25,0,34,2324,100,14,34,2,0,0,0.5269657687673196
6050.0,6,0,59,2149,50,12,36,1,0,0,0.5269662242346068
5500.0,15,0,46,1643,50,11,26,1,0,0,0.5269715311392682
4950.0,13,0,57,1814,50,17,34,1,0,0,0.5269812823080133
5200.0,9,0,41,1402,50,12,28,3,0,0,0.5270063564080296
3850.0,13,0,50,684,50,19,33,1,0,0,0.5270183753954065
6300.0,12,0,58,2422,50,12,32,4,1,0,0.5270367217329589
5500.0,19,0,58,1185,75,7,35,1,0,0,0.5270461001349791
4550.0,8,0,39,1134,100,4,41,3,0,0,0.527050764769387
4200.0,20,0,60,1525,75,5,34,2,0,0,0.5270514885237828
3850.0,10,0,52,2216,50,8,29,1,0,0,0.5270611646745927
5850.0,23,0,52,1718,100,16,43,3,0,0,0.5270707607139515
3850.0,8,0,58,2865,75,1,37,1,0,0,0.5270795086747515
4200.0,19,0,58,342,50,5,26,2,0,0,0.5270880617251344
4800.0,16,1,41,1403,100,3,23,2,0,0,0.5270897827799079
4950.0,27,0,40,2127,75,15,27,1,0,0,0.5270973899043135
6000.0,6,0,43,782,25,18,25,5,1,0,0.5271124336516215
5400.0,5,0,58,232,25,19,32,2,0,0,0.5271205092899709
4950.0,22,0,57,1387,50,19,30,1,0,0,0.5271228214887443
6300.0,20,0,35,615,75,9,27,4,1,0,0.5271257385216345
4800.0,25,0,34,1823,100,14,34,2,0,0,0.5271261694401297
6050.0,28,0,52,644,100,4,35,1,0,0,0.527137020826021
5400.0,7,0,34,3208,100,10,41,2,0,0,0.527167164087193
3850.0,1,0,33,160,50,4,26,1,0,0,0.5271745451121537
6300.0,23,0,39,153,100,10,36,4,1,0,0.527187044036955
4400.0,2,0,45,3172,75,1,35,1,0,0,0.5271938287334151
4800.0,9,1,59,198,100,13,39,2,0,0,0.5272017917696398
4800.0,3,0,43,1434,50,19,35,2,0,0,0.5272150007126335
4900.0,0,0,51,938,50,17,39,4,1,0,0.5272181011838672
6300.0,24,0,50,812,50,16,25,4,1,0,0.5272186278595087
4550.0,18,0,59,1330,100,1,41,3,0,0,0.5272544615916318
5500.0,8,0,36,1148,100,1,38,1,0,0,0.527255346110147
4550.0,11,0,31,912,100,8,38,3,0,0,0.5272616690205504
6300.0,2,0,43,834,75,8,39,4,1,0,0.5272692256535733
5600.0,23,0,39,1968,50,19,22,4,1,0,0.5272821522273794
4950.0,3,0,33,91,100,17,48,1,0,0,0.5272837655879469
4200.0,7,0,48,753,75,16,42,2,0,0,0.5272912450856749
6050.0,5,0,42,2279,100,7,44,1,0,0,0.5272916729990312
5850.0,22,0,59,1623,75,3,31,3,0,0,0.5272944696632346
5600.0,26,0,60,77,50,14,27,4,1,0,0.5272960236491011
6300.0,8,1,58,2427,50,16,22,4,1,0,0.5272988559200759
4200.0,5,0,38,2901,50,11,27,2,0,0,0.5273143069281
4400.0,8,0,59,3358,100,5,47,1,0,0,0.5273190128363464
4200.0,26,0,54,1311,75,7,29,2,0,0,0.5273237727182563
4550.0,11,0,59,756,50,7,31,3,0,0,0.5273261185647624
4400.0,5,0,52,3394,50,5,29,1,0,0,0.5273276311632571
4950.0,0,0,38,1520,25,19,26,1,0,0,0.5273278924573697
6000.0,5,0,39,2767,100,6,42,5,1,0,0.5273286349301822
4200.0,24,0,46,1942,100,17,40,2,0,0,0.5273364929376335
5500.0,13,0,48,1744,100,13,45,1,0,0,0.5273377052356096
4200.0,24,0,40,2428,75,13,27,2,0,0,0.527339365816064
4950.0,3,0,50,2954,50,12,33,1,0,0,0.5273397430979498
6000.0,25,0,31,2562,75,11,22,5,1,0,0.5273489096105481
3850.0,29,0,55,714,100,8,37,1,0,0,0.5273665285409354
5600.0,5,0,55,2647,25,7,23,4,1,0,0.5273688934368007
4950.0,17,0,52,2836,100,14,44,1,0,0,0.5273736502706455
6000.0,9,1,35,2150,100,4,24,5,1,0,0.5273892615561826
5400.0,17,0,38,129,50,13,23,2,0,0,0.5273900513070984
5850.0,12,0,57,1355,100,17,51,3,0,0,0.5273939322357323
4900.0,21,0,30,3160,100,1,27,4,1,0,0.5273958920913911
4950.0,21,0,56,2670,100,5,39,1,0,0,0.5273976073435847
4950.0,27,0,31,1452,75,12,22,1,0,0,0.527399013438805
5400.0,3,0,42,556,100,7,46,2,0,0,0.5273995221782287
4550.0,5,0,30,2552,50,13,25,3,0,0,0.5274101437536404
5200.0,24,1,58,3049,100,17,30,3,0,0,0.5274240249842834
5200.0,2,0,35,1948,50,5,25,3,0,0,0.5274336468485348
3850.0,8,0,38,547,100,18,47,1,0,0,0.527436419118895
5600.0,6,0,45,2558,25,14,22,4,1,0,0.5274401890294353
5600.0,12,1,52,2789,100,16,34,4,1,0,0.5274464091067765
6000.0,24,0,38,417,100,1,30,5,1,0,0.5274575481579643
5250.0,9,0,32,200,75,10,32,5,1,0,0.5274655259999487
5600.0,21,0,39,2621,75,5,24,4,1,0,0.5274782310579337
5500.0,20,0,41,3147,100,2,32,1,0,0,0.527479060639742
5500.0,8,0,55,1942,25,12,24,1,0,0,0.5274794856642405
4400.0,5,0,52,3395,50,16,34,1,0,0,0.5274870768449861
4550.0,13,0,49,1379,75,1,31,3,0,0,0.5274912295852128
4550.0,23,0,51,849,100,5,37,3,0,0,0.5274979764741279
4800.0,14,0,34,1628,75,10,29,2,0,0,0.52750019280932
5500.0,18,0,48,114,100,11,42,1,0,0,0.5275026336236716
4950.0,0,0,56,612,100,16,57,1,0,0,0.5275092027396123
6000.0,5,0,38,3066,100,10,43,2,0,0,0.5275099570361388
4950.0,3,0,46,2304,75,16,42,1,0,0,0.5275128482061662
6000.0,23,0,51,1350,100,14,41,2,0,0,0.5275132184193633
6050.0,22,0,51,3046,100,11,39,1,0,0,0.5275132529667365
6050.0,21,1,51,2330,100,4,23,1,0,0,0.527523962916887
5600.0,16,0,56,1751,50,11,28,4,1,0,0.5275294130812376
4800.0,28,0,54,234,50,18,25,2,0,0,0.5275342487003805
5600.0,5,0,56,354,100,7,50,4,1,0,0.5275374506488631
5850.0,16,0,30,721,75,4,24,3,0,0,0.5275408198188869
4950.0,21,0,46,2307,100,17,41,1,0,0,0.5275421042289151
5600.0,3,0,41,956,75,12,39,4,1,0,0.5275438167281459
5500.0,1,0,37,212,50,17,33,1,0,0,0.5275488370498252
4900.0,4,0,50,2370,100,5,46,4,1,0,0.5275505990464794
4900.0,9,0,48,678,75,11,38,4,1,0,0.5275516414149506
5250.0,11,0,35,2418,100,4,36,5,1,0,0.5275523482173473
6000.0,23,0,58,1640,100,5,39,2,0,0,0.5275535467878377
5200.0,26,0,44,3091,100,11,34,3,0,0,0.5275834971144496
4800.0,16,0,48,1643,100,7,40,2,0,0,0.527589207730246
5250.0,28,0,44,2808,75,14,26,5,1,0,0.5276032433760235
4550.0,14,0,36,1068,75,4,27,3,0,0,0.5276035555016328
4400.0,1,0,59,1171,0,18,24,1,0,0,0.527610977104025
4950.0,6,0,58,2527,25,17,28,1,0,0,0.5276116212786287
4900.0,1,0,53,1007,50,8,34,4,1,0,0.5276127912430835
5250.0,26,0,52,1389,100,13,39,5,1,0,0.527618488452533
5500.0,23,0,33,637,100,13,34,1,0,0,0.5276258323929017
5250.0,3,0,32,1608,50,13,27,5,1,0,0.5276391371411524
6050.0,24,0,30,1903,75,11,22,1,0,0,0.5276467721420224
5850.0,5,0,58,1261,50,3,31,3,0,0,0.5276558287660712
6000.0,13,1,45,2665,100,13,29,2,0,0,0.5276699895386995
4400.0,1,0,47,1745,25,17,27,1,0,0,0.5276788877377099
4800.0,2,1,58,3252,100,14,40,2,0,0,0.5276890455981751
5400.0,20,0,53,204,75,1,29,2,0,0,0.5276913633882299
4400.0,28,0,47,663,75,3,23,1,0,0,0.5276978881121378
5850.0,13,0,45,2736,50,14,26,3,0,0,0.5276979653956704
5250.0,3,0,59,3064,25,14,28,5,1,0,0.5277242091688814
4200.0,23,0,58,115,75,13,35,2,0,0,0.5277345060399973
4900.0,27,0,52,123,50,15,23,4,1,0,0.5277422205984428
4200.0,8,0,45,724,50,12,29,2,0,0,0.5277426152286455
6050.0,14,0,35,1218,75,18,33,1,0,0,0.5277532470061274
5600.0,8,0,56,2631,75,3,36,4,1,0,0.527756098531085
4900.0,12,0,50,1079,100,5,42,4,1,0,0.5277627042208651
5850.0,7,0,35,1349,100,1,37,3,0,0,0.5277719264785745
5600.0,3,0,56,2109,75,5,40,4,1,0,0.5277860586190251
5200.0,25,0,56,1796,50,10,22,3,0,0,0.5277906397039278
4900.0,27,0,55,210,50,13,23,4,1,0,0.5277919945269726
5500.0,1,0,49,371,75,10,42,1,0,0,0.527797267496305
4800.0,11,0,48,440,75,12,37,2,0,0,0.5278166110650758
4200.0,22,0,54,3050,50,10,22,2,0,0,0.5278351511979638
4400.0,3,1,56,1479,100,17,41,1,0,0,0.5278371532751638
5400.0,14,0,35,1753,75,15,31,2,0,0,0.5278527827467655
4800.0,5,0,34,2547,75,19,37,2,0,0,0.5278549432238145
4950.0,16,1,41,2686,100,10,24,1,0,0,0.5278586134581132
4550.0,25,0,60,3191,75,6,29,3,0,0,0.5278665865191634
6050.0,17,0,51,845,75,9,33,1,0,0,0.5278686495957671
6050.0,5,1,56,502,75,15,31,1,0,0,0.5278717119110045
4800.0,21,0,44,1040,100,10,37,2,0,0,0.5278797022321476
5400.0,5,0,31,847,50,14,26,2,0,0,0.5278862658892344
6000.0,11,0,59,415,75,12,41,5,1,0,0.5278863998555147
6050.0,5,0,50,907,25,19,27,1,0,0,0.5278924551714659
5200.0,28,0,30,3224,100,7,25,3,0,0,0.5278928140222426
3850.0,10,0,42,1475,100,10,42,1,0,0,0.5278935450474338
5500.0,19,0,37,2627,75,4,23,1,0,0,0.5279050340539556
6000.0,6,0,43,667,25,15,22,2,0,0,0.5279140882541655
5400.0,25,0,60,1400,100,9,40,2,0,0,0.5279188665814152
6000.0,28,0,40,1261,100,5,29,5,1,0,0.5279195848212238
5850.0,8,0,59,697,25,5,22,3,0,0,0.52793356375588
5500.0,4,0,42,1071,100,9,45,1,0,0,0.5279346709039171
4400.0,5,0,33,3327,50,16,26,1,0,0,0.5279410367291739
6000.0,21,0,54,2225,75,1,27,5,1,0,0.5279455284217698
5600.0,26,0,58,574,50,19,27,4,1,0,0.5279617869496986
3850.0,14,0,39,790,100,8,38,1,0,0,0.5279663396247576
5850.0,3,0,36,1502,50,7,25,3,0,0,0.5279676700050688
3850.0,7,0,48,460,75,2,34,1,0,0,0.5279901007859825
4950.0,20,0,60,1649,100,4,40,1,0,0,0.5280045398933592
4200.0,25,0,46,128,75,3,24,2,0,0,0.5280063239297103
4200.0,20,0,45,2689,50,15,22,2,0,0,0.5280230565473363
6050.0,12,0,32,688,100,3,34,1,0,0,0.5280271625168514
5600.0,1,0,35,1745,75,3,32,4,1,0,0.5280304040627689
5600.0,21,0,50,2668,75,3,26,4,1,0,0.5280348391191375
4900.0,5,0,34,3036,100,7,39,4,1,0,0.5280373422535086
4200.0,13,0,41,2302,100,18,43,2,0,0,0.5280456665061888
4400.0,23,0,30,112,100,4,28,1,0,0,0.5280505083397151
6000.0,16,0,31,1010,100,13,36,2,0,0,0.5280529357506138
5850.0,12,0,31,2306,75,3,24,3,0,0,0.5280682094772731
5500.0,12,0,49,1173,100,1,39,1,0,0,0.5280730773180746
5500.0,22,0,60,1345,75,1,29,1,0,0,0.5280785927693852
6000.0,12,0,54,3083,75,9,35,5,1,0,0.5280807219487538
4400.0,4,0,52,2573,25,9,22,1,0,0,0.5280811120829392
4200.0,5,0,59,1754,75,14,44,2,0,0,0.5280867723944545
5200.0,3,0,49,1594,25,11,23,3,0,0,0.5280950200807002
5200.0,19,0,32,1230,75,13,26,3,0,0,0.5280955662848649
5200.0,24,0,33,2394,100,4,27,3,0,0,0.5280976306693729
6000.0,5,0,44,226,50,4,26,2,0,0,0.5281026531159346
5400.0,25,0,34,2818,100,5,27,2,0,0,0.5281140796906036
6050.0,7,0,44,544,75,14,38,1,0,0,0.5281150115151476
5500.0,15,0,45,657,100,7,39,1,0,0,0.5281152121030428
4950.0,10,0,35,2698,100,18,42,1,0,0,0.528117813732971
5600.0,9,0,57,227,75,12,41,4,1,0,0.5281203524045593
5400.0,14,0,39,3221,75,15,31,2,0,0,0.5281238631397966
4550.0,11,0,47,2687,50,14,27,3,0,0,0.5281344346603447
4400.0,8,0,36,1950,50,14,25,1,0,0,0.5281370035297858
5600.0,3,0,52,2594,100,3,45,4,1,0,0.5281374012686727
4550.0,0,0,41,2229,75,19,42,3,0,0,0.528144223544893
4900.0,3,0,49,1512,75,7,38,4,1,0,0.5281465120529057
6300.0,14,0,59,851,100,12,47,4,1,0,0.5281621417528141
5400.0,11,0,54,1288,50,11,29,2,0,0,0.528173832689038
4400.0,22,0,54,2914,75,2,26,1,0,0,0.5281858809103541
5250.0,8,0,32,909,50,16,25,5,1,0,0.5282073544711067
5200.0,4,0,48,2356,50,1,25,3,0,0,0.5282107645922705
4400.0,1,0,37,2221,50,8,26,1,0,0,0.5282121066697695
3850.0,2,0,30,2442,50,19,28,1,0,0,0.5282141960600427
5200.0,12,0,54,896,50,18,32,3,0,0,0.5282186450796557
5400.0,21,0,52,562,75,16,34,2,0,0,0.5282353696157719
6000.0,8,0,43,1973,50,7,24,2,0,0,0.5282469255540829
6000.0,1,0,39,1683,100,8,44,5,1,0,0.5282543485684273
4550.0,13,0,37,1665,75,14,31,3,0,0,0.5282845079902359
5850.0,4,0,32,908,100,16,44,3,0,0,0.5283017660288524
4900.0,23,0,35,319,100,18,36,4,1,0,0.5283054477194624
5500.0,29,0,53,1121,100,12,36,1,0,0,0.528315997735473
4400.0,15,0,52,1863,100,2,38,1,0,0,0.528324571114452
6000.0,14,0,34,1388,100,8,35,5,1,0,0.5283306172264167
6000.0,6,0,38,1184,50,10,25,2,0,0,0.5283407097867802
6300.0,24,0,31,1748,75,15,23,4,1,0,0.5283438824671272
4800.0,5,0,60,3187,25,10,24,2,0,0,0.5283454894510212
4950.0,18,0,56,3023,75,5,30,1,0,0,0.5283512637402149
5600.0,14,0,36,857,100,10,37,4,1,0,0.5283612349764468
4400.0,0,0,54,2149,75,18,46,1,0,0,0.5283630344985796
4550.0,6,0,55,909,75,8,39,3,0,0,0.5283796656741945
5400.0,3,1,58,239,50,14,23,2,0,0,0.5283878286073475
5250.0,21,0,34,1233,75,15,26,5,1,0,0.5283989272436537
4550.0,21,0,55,2068,75,4,28,3,0,0,0.528404203545839
4400.0,0,1,45,3005,75,9,24,1,0,0,0.5284169620790049
6300.0,28,0,45,1602,100,12,33,4,1,0,0.5284341275050546
4800.0,20,0,56,2279,100,16,43,2,0,0,0.5284486339688007
4800.0,25,0,37,847,75,19,27,2,0,0,0.5284519346550925
5850.0,12,0,39,1580,50,15,24,3,0,0,0.5284556546214709
5250.0,26,0,45,1799,100,6,31,5,1,0,0.528468940615044
6000.0,17,0,60,2700,75,5,32,2,0,0,0.5284797993740978
5850.0,13,0,47,2111,75,18,36,3,0,0,0.5284805200927418
6050.0,15,0,53,857,100,15,45,1,0,0,0.5284817218728025
4800.0,4,0,58,955,100,5,48,2,0,0,0.5284975287705245
5850.0,1,0,51,282,50,2,29,3,0,0,0.5285098964543214
5600.0,5,0,56,943,50,16,35,4,1,0,0.5285189465837187
6050.0,7,0,45,2218,50,8,25,1,0,0,0.5285561758378693
5250.0,1,0,58,2531,25,5,23,5,1,0,0.5285721784744061
5400.0,20,0,57,416,100,5,39,2,0,0,0.5285764772371134
3850.0,15,0,36,1606,100,11,36,1,0,0,0.528582361761514
6300.0,17,0,39,2366,75,13,28,4,1,0,0.5285849244278027
5250.0,0,0,33,1983,75,4,31,5,1,0,0.5285888583187015
3850.0,11,0,41,3052,100,19,43,1,0,0,0.5285888776471569
6000.0,7,0,37,419,50,14,26,5,1,0,0.5285904298635086
4550.0,23,0,33,2280,100,11,30,3,0,0,0.5285976833442821
3850.0,12,0,44,2581,50,11,23,1,0,0,0.5285991941597462
3850.0,8,0,40,1178,50,18,28,1,0,0,0.5285993538382203
4800.0,7,0,44,746,50,7,25,2,0,0,0.528603046489336
6000.0,4,0,60,1722,25,8,24,5,1,0,0.5286084166273232
5250.0,3,0,43,2557,50,12,28,5,1,0,0.5286399910860056
4900.0,4,0,51,1719,50,10,30,4,1,0,0.5286519853151008
5200.0,2,0,37,1262,50,16,29,3,0,0,0.5286774238467693
4400.0,15,0,37,3309,100,15,37,1,0,0,0.5286847228671298
6300.0,26,0,43,2844,100,14,33,4,1,0,0.5286884273364559
5400.0,9,0,48,2645,75,6,32,2,0,0,0.5286905566675928
4400.0,5,0,49,1009,25,15,23,1,0,0,0.5286941842097422
4200.0,8,0,54,2116,50,13,30,2,0,0,0.5287092747297175
6000.0,9,1,52,2951,75,15,24,5,1,0,0.5287160719547277
4950.0,10,0,49,2232,75,8,33,1,0,0,0.5287200006414573
5850.0,5,0,34,1445,100,14,42,3,0,0,0.5287380190745867
6300.0,1,1,51,1423,75,11,27,4,1,0,0.5287588244458276
5600.0,21,0,47,709,75,14,30,4,1,0,0.5287598247829097
5500.0,21,0,57,321,75,14,34,1,0,0,0.5287605608271237
4550.0,9,0,32,1515,100,10,37,3,0,0,0.5287702429650023
5400.0,15,0,42,2830,75,16,31,2,0,0,0.5287716115565453
4550.0,2,0,46,3059,100,16,48,3,0,0,0.5287749674991997
4550.0,18,0,50,157,100,19,44,3,0,0,0.5287838179554661
4200.0,7,0,60,3048,50,15,33,2,0,0,0.5287907172584814
4200.0,17,0,58,1317,100,3,39,2,0,0,0.5288115622479861
6000.0,7,1,34,2348,100,17,28,5,1,0,0.5288167021354899
4400.0,15,0,60,753,100,15,47,1,0,0,0.5288237192991404
4200.0,9,1,37,2274,100,15,27,2,0,0,0.5288677107628016
4800.0,0,0,38,2054,75,14,37,2,0,0,0.5289190087073816
5250.0,10,0,34,1569,75,1,24,5,1,0,0.5289259047135018
6300.0,0,0,42,2059,75,11,37,4,1,0,0.5289412106028184
5400.0,19,0,60,1550,100,15,44,2,0,0,0.5289619762818571
5250.0,7,0,34,2365,100,4,35,5,1,0,0.528966488163415
4550.0,6,0,59,733,75,1,36,3,0,0,0.5289854155485717
4550.0,17,0,58,1522,50,4,22,3,0,0,0.5289914417445457
5500.0,9,0,39,435,100,2,36,1,0,0,0.5289941312089738
5200.0,3,0,37,1128,50,8,24,3,0,0,0.5290055467573285
4400.0,4,0,30,2149,50,18,25,1,0,0,0.5290064802090703
4950.0,1,0,59,14,100,8,51,1,0,0,0.529035525478504
5600.0,5,0,36,1848,100,6,38,4,1,0,0.5290428974071889
6050.0,23,0,38,2387,100,5,28,1,0,0,0.5290431827123152
4550.0,4,1,48,2310,75,15,25,3,0,0,0.5290468917693718
3850.0,6,0,57,3183,50,3,26,1,0,0,0.5290529983840135
5500.0,4,0,53,38,75,11,40,1,0,0,0.5290553261465292
6050.0,1,0,39,544,75,13,37,1,0,0,0.5290763698620471
5850.0,22,0,35,1378,100,5,28,3,0,0,0.5290825465884681
4800.0,7,0,43,3005,75,18,36,2,0,0,0.5290860622148849
4950.0,21,0,40,976,100,10,33,1,0,0,0.529134968857746
6000.0,8,0,30,718,50,15,22,2,0,0,0.5291407308718732
4400.0,5,1,57,884,50,19,22,1,0,0,0.5291409880061024
4950.0,25,0,36,417,100,19,34,1,0,0,0.5291419291894278
4900.0,0,0,58,2131,100,11,51,4,1,0,0.5291619131001619
4550.0,9,0,48,1949,50,6,23,3,0,0,0.5291634689737509
6000.0,26,0,56,2737,100,12,36,5,1,0,0.5291707099134829
4950.0,8,0,55,545,50,10,29,1,0,0,0.5291740916547438
4550.0,26,0,49,1592,100,18,37,3,0,0,0.52918086872258
4950.0,20,0,41,502,75,19,30,1,0,0,0.5291819399612363
4800.0,20,0,44,852,100,12,36,2,0,0,0.5291839425580682
6000.0,19,0,33,844,75,8,22,2,0,0,0.5291848272067344
4900.0,6,0,48,1205,100,8,43,4,1,0,0.5292077092335241
4900.0,19,0,54,695,100,1,35,4,1,0,0.5292231133528152
3850.0,8,0,56,1517,100,17,49,1,0,0,0.5292331791050386
6050.0,2,0,53,3316,100,17,50,1,0,0,0.5292404112226935
5850.0,7,0,46,2070,75,11,34,3,0,0,0.5292555917322077
5600.0,10,0,56,3007,75,10,35,4,1,0,0.5292586779493346
4900.0,25,0,48,2441,100,15,35,4,1,0,0.5292667541188772
3850.0,2,0,44,2034,75,11,36,1,0,0,0.529269330364993
5600.0,14,0,51,1300,75,10,32,4,1,0,0.5292722521618037
4800.0,14,0,37,1617,75,11,27,2,0,0,0.5292862938001351
6050.0,16,0,37,629,75,12,27,1,0,0,0.529297335963523
5200.0,28,0,58,152,50,16,22,3,0,0,0.5293051170472609
6000.0,27,0,34,1075,100,12,28,5,1,0,0.5293069665632983
5850.0,8,0,32,764,100,6,35,3,0,0,0.5293143599336148
4800.0,26,0,39,1753,100,8,28,2,0,0,0.5293320620217927
5400.0,14,0,38,1299,75,10,27,2,0,0,0.5293342567065549
4400.0,0,0,55,1433,25,10,24,1,0,0,0.5293411795314176
5200.0,4,0,32,749,75,15,33,3,0,0,0.5293515846927979
5600.0,22,0,43,484,100,7,32,4,1,0,0.5293527993162936
4950.0,21,0,31,3387,100,17,31,1,0,0,0.529357309202426
5850.0,6,0,47,1424,25,19,22,3,0,0,0.5293687679675234
5400.0,28,0,30,1678,100,7,23,2,0,0,0.5293754152978043
3850.0,4,0,33,2934,75,9,29,1,0,0,0.5293789787107068
5400.0,24,0,47,2435,75,8,23,2,0,0,0.5294142745840595
4800.0,1,0,51,1805,100,12,48,2,0,0,0.5294183295893854
6300.0,1,1,58,1249,75,4,25,4,1,0,0.5294256183739718
4800.0,8,0,30,1309,50,17,22,2,0,0,0.5294295835231116
4900.0,8,1,46,3386,100,19,31,4,1,0,0.5294312721214584
4950.0,9,0,46,1264,75,15,35,1,0,0,0.5294315200197602
4200.0,23,0,45,1373,75,5,22,2,0,0,0.529432656953902
4550.0,8,0,30,1164,100,19,40,3,0,0,0.5294536476596835
6000.0,0,0,58,2789,75,10,41,5,1,0,0.5294563492650224
5500.0,14,0,39,827,75,5,25,1,0,0,0.5294632116776754
4900.0,1,0,55,1761,75,8,39,4,1,0,0.5294673751883723
5850.0,14,0,40,1405,100,4,33,3,0,0,0.5294681318530025
5400.0,0,0,37,1909,100,16,45,2,0,0,0.5295018775732654
6050.0,7,0,56,2619,100,4,42,1,0,0,0.5295025762600063
4900.0,9,0,52,884,50,5,24,4,1,0,0.5295122059467265
5500.0,16,0,35,2747,100,8,31,1,0,0,0.5295122441401252
5500.0,6,0,60,295,75,6,38,1,0,0,0.5295180394477057
5250.0,11,0,41,938,75,17,33,5,1,0,0.5295314160963657
4800.0,6,0,59,1815,75,13,40,2,0,0,0.5295316933619231
5600.0,7,0,43,185,50,13,26,4,1,0,0.5295375096141866
4900.0,2,0,58,2222,100,15,51,4,1,0,0.5295446283046552
4950.0,0,0,58,1765,100,4,47,1,0,0,0.5295814409754467
5850.0,29,0,47,1631,100,2,26,3,0,0,0.5295901964915725
6000.0,4,0,51,2424,75,18,40,2,0,0,0.5295943266001921
6050.0,0,0,41,208,50,11,28,1,0,0,0.5295984949655467
4800.0,2,0,52,2355,100,18,50,2,0,0,0.5296017151889107
4200.0,13,0,37,2065,100,17,38,2,0,0,0.529611076390668
5500.0,1,0,60,3350,75,11,41,1,0,0,0.5296141341773108
4800.0,8,0,40,395,100,13,41,2,0,0,0.5296238661200834
5850.0,20,0,54,3047,100,7,35,3,0,0,0.5296323266847279
3850.0,28,0,60,923,75,18,31,1,0,0,0.5296565792725695
5500.0,9,0,60,952,100,14,48,1,0,0,0.5296595406957952
5400.0,11,1,52,690,100,11,29,2,0,0,0.529664729120876
6000.0,14,0,54,2346,75,17,35,5,1,0,0.5296844959673428
5500.0,1,0,34,2909,75,4,28,1,0,0,0.5296872040804502
6050.0,4,0,49,2662,75,12,36,1,0,0,0.5296891825947866
5250.0,16,0,32,1201,100,9,31,5,1,0,0.5296903667219135
4400.0,7,0,57,55,25,14,23,1,0,0,0.5296979113296667
4900.0,25,0,55,2385,75,2,22,4,1,0,0.5296996346318295
5400.0,16,0,43,2733,75,16,29,2,0,0,0.5297034592487925
5850.0,11,0,44,98,100,5,37,3,0,0,0.5297069329558447
6300.0,18,0,55,552,100,3,36,4,1,0,0.5297102356146414
6000.0,6,0,54,896,75,4,34,2,0,0,0.5297119146701659
5400.0,20,0,55,1561,75,18,33,2,0,0,0.5297152186380363
4200.0,0,0,59,2769,100,1,45,2,0,0,0.5297160413484899
5250.0,4,0,42,312,100,1,38,5,1,0,0.5297226586615379
5250.0,19,0,45,856,75,1,22,5,1,0,0.5297303372100324
6300.0,9,0,57,2824,75,14,37,4,1,0,0.5297427387123811
5850.0,15,0,56,2807,75,1,27,3,0,0,0.5297621575328875
6000.0,18,0,52,690,100,12,39,5,1,0,0.5297798845777406
4200.0,4,0,51,384,50,15,31,2,0,0,0.5297803022259924
4550.0,15,0,40,3362,75,6,23,3,0,0,0.5297917712362583
6050.0,1,0,52,1397,50,4,27,1,0,0,0.5298039568994838
4550.0,14,0,30,1208,100,15,34,3,0,0,0.5298142637404332
6050.0,14,0,48,2530,100,7,36,1,0,0,0.5298250875622298
6000.0,3,0,51,3325,75,17,39,5,1,0,0.5298328784501639
5200.0,2,0,30,3038,75,7,27,3,0,0,0.5298438846420496
5850.0,27,0,53,1954,75,10,24,3,0,0,0.5298472839175155
5850.0,11,0,40,1888,75,8,27,3,0,0,0.5298543005794963
4200.0,3,0,55,1086,75,11,39,2,0,0,0.529856195084435
6000.0,23,0,43,481,100,2,28,5,1,0,0.529862057911564
5500.0,7,0,58,1044,50,6,27,1,0,0,0.5298737080524398
4200.0,7,0,59,2309,50,9,28,2,0,0,0.5298772266917927
4900.0,4,1,59,2127,100,17,37,4,1,0,0.5298888293802804
